#CLS_PREDICTION_ENTITY|MASK_PREDICTION_ENTITY|ACTUAL_ENTITY|CLS_PREDICTIONS|MASKED_PREDICTIONS|MASKED_WORD|SENTENCE
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|dexamethasone mycophenolate dextran pyridoxal oseltamivir|carvedilol|flamel technologies has collaborations with a number of leading pharmaceutical and biotechnology companies , including glaxosmithkline ( coreg cr® , entity phosphate ) .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|potassium creatine pyridoxal sildenafil atorvastatin|carvedilol|entity phosphate is indicated for the treatment of hypertension and heart failure .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|proprietary investigational pharmaceutical approved generic|carvedilol|teva and numerous other generic producers began selling their entity tablets ( the generic version of coreg® ) in september of 2007 .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 4), ('OTHER', 4)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|rapamycin carvedilol cyclosporine sildenafil dabigatran|carvedilol|european marketing application submitted in october 2014 ; and ( ix ) rhb-101 - a once-daily oral pill formulation of the cardio drug entity .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|gsk investigational approved proprietary generic|carvedilol|teva and eight other generic producers began selling their entity tablets ( the generic version of gsks coreg® ) in september 2007 .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|clindamycin dexamethasone oseltamivir codeine sildenafil|carvedilol|this technology has successfully transitioned to commercial stage with coreg cr® , a micropump-based controlled-release formulation of entity phosphate , sold in the us since 2007 by gsk .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 3)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|budesonide ibuprofen paracetamol misoprostol aspirin|carvedilol|first part of the market includes generic drugs based on the immediate release of the generic active ingredient known as entity ( such as coreg® produced by glaxosmithkline ) .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|dexamethasone clindamycin codeine oseltamivir betamethasone|carvedilol|when we entered into a license agreement for use of our micropump platform for an extended release formulation of entity phosphate .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|rapamycin donepezil artemisinin dabigatran rosiglitazone|carvedilol|planned for the third quarter of 2014 ; and ( viii ) rhb-101 - a once-daily oral pill formulation of the cardio drug entity .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 4), ('DIS', 1)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|rapamycin carvedilol dabigatran enoxaparin cyclosporine|carvedilol|european marketing application submitted in october 2014 ; and ( viii ) rhb-101 - a once-daily oral pill formulation of the cardio drug entity .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|omeprazole levofloxacin ciprofloxacin amoxicillin metronidazole|carvedilol|during fiscal 2008 , we launched entity tablets , meprobamate tablets , omeprazole , finasteride , ceterizine otc , ranitidine otc , zolpidem tablets , terbinafine and ciprofloxacin er tablets .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|proprietary pharmaceutical approved medicinal investigational|carvedilol|teva would be permitted to continue selling its entity products , given that gsk  s patent has expired .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|valsartan amlodipine carvedilol losartan spironolactone|carvedilol|since 1991 , entity has been approved as a treatment for hypertension in several european countries , and in september 1995 , it was approved by
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 4), ('OTHER', 3)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|comparator diuretic dihydropyridine bronchodilator statin|carvedilol|bucindolol in sort of all comers , what you see is a data set that compares favorably to metoprolol or a entity , at least on the data that are available .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|medicinal pharmaceutical proprietary herbal patent|carvedilol|successful in its allegations of patent infringement , teva could be required to pay damages relating to past sales of its entity products .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|gsk investigational approved proprietary generic|carvedilol|teva and eight other generic producers began selling their entity tablets ( the generic version of gsks coreg® ) in september 2007 .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|carvedilol metoprolol pharmacokinetics metabolite tolerated|metoprolol succinate carvedilol propranolol atenolol|carvedilol|toprol-xl and coreg have generic equivalents commercially available in the u . s . ( metoprolol succinate and entity , respectively ) .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|yellow agar gave blue saccharomyces|melatonin topiramate ondansetron bupropion orexin|lemborexant|merck is marketing belsomra® ( suvorexant ) and eisai is marketing dayvigo® ( entity ) which are dual orexin receptor antagonists indicated for insomnia .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|drug|yellow agar gave blue saccharomyces|ox dor intranasal max sal|lemborexant|in december 2019 , eisai announced u . s . fda approval of dayvigo™ ( entity ) , a dual orexin receptor antagonist for the treatment of insomnia in adult patients .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 4), ('DIS', 1)])|drug|yellow agar gave blue saccharomyces|ssris topiramate memantine ondansetron cannabinoids|lemborexant|purdue and eisai are developing entity and glaxosmithkline is developing sb-649868 which are also dual orexin receptor antagonists .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 4), ('OTHER', 3), ('DIS', 1)])|drug|omeprazole ppis bismuth reduces pylori|enoxaparin rivaroxaban lmwh dabigatran clopidogrel|lansoprazole|volume was flat as a result of competition on us sales of enoxaparin , lost us authorized generics of gemcitabine and entity in the prior year , and lower sales in germany .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|omeprazole ppis bismuth reduces pylori|ppi omeprazole hcl sc ta|lansoprazole|the principal indications for prevacid ( entity ) , a proton pump inhibitor , are for short-term treatment of duodenal ulcers , gastric ulcers and erosive esophagitis .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|omeprazole ppis bismuth reduces pylori|olanzapine methylphenidate azithromycin oxycodone cyclosporine|lansoprazole|in september 2008 , abbott and takeda settled that patent infringement lawsuit against apotex and apotex was allowed to begin selling generic entity capsules in canada on may 1 , 2009 .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|omeprazole ppis bismuth reduces pylori|celecoxib pregabalin clopidogrel metformin donepezil|lansoprazole|the original united states compound patent covering entity is licensed by tap from takeda and will expire in 2009 .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|drug|omeprazole ppis bismuth reduces pylori|name proprietary intended generic approved|lansoprazole|with tap pharmaceutical products inc . , or tap , granting tap the right to develop one or more products based on its entity ppi product and derivatives of entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 4), ('OTHER', 4)])|drug|omeprazole ppis bismuth reduces pylori|omeprazole ranitidine cimetidine misoprostol amoxicillin|lansoprazole|in the treatment of reflux oesophagitis , it provides healing and symptom relief in more patients than losec / prilosec , entity or pantoprazole .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|omeprazole ppis bismuth reduces pylori|chemicals pharmaceuticals nucleotides pesticides dyes|lansoprazole|to tap the north american rights to develop , manufacture and sell products resulting from the use of our technology with entity and derivatives of entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|omeprazole ppis bismuth reduces pylori|liposomes vaccines paclitaxel sirna pharmaceuticals|lansoprazole|our ongoing work with tap pharmaceuticals on an improved formulation of entity continues to progress smoothly .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|drug|omeprazole ppis bismuth reduces pylori|newly brand marketing generic simultaneously|lansoprazole|million ) , which caused pricing to decline , as well as nearly usd 100 million of prior-year sales of sandozs gemcitabine and entity authorized generics .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 4), ('OTHER', 3), ('DIS', 1)])|drug|omeprazole ppis bismuth reduces pylori|ranitidine cimetidine omeprazole naproxen erythromycin|lansoprazole|dosage forms of acetaminophen , and an improved method of manufacturing for drugs requiring protection from stomach acid , such omeprazole and entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|drug|omeprazole ppis bismuth reduces pylori|purity purification potency impurities reproducibility|lansoprazole|with respect to omeprazole and entity , we believe that we have created an improved method of manufacture , requiring less time and producing higher purity amid better
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|omeprazole ppis bismuth reduces pylori|omeprazole ppis ppi prodrugs analogs|lansoprazole|the north american rights to develop , manufacture and sell products resulting from the use of our immediate-release ppi technology with entity and derivatives of entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|omeprazole ppis bismuth reduces pylori|omeprazole ranitidine clarithromycin cimetidine amoxicillin|lansoprazole|nexium ( esomeprazole ) is the first proton pump inhibitor ( ppi ) to offer significant clinical improvements over losec / prilosec and its main competitors , entity and pantoprazole .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|omeprazole ppis bismuth reduces pylori|prep ppt pit tps ppm|lansoprazole|tap also markets prevacid-registered trademark- ( entity ) , a proton pump inhibitor , and has a co-promotion arrangement with the company for prevacid-registered trademark- .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 4)])|drug|omeprazole ppis bismuth reduces pylori|celecoxib misoprostol diclofenac omeprazole cimetidine|lansoprazole|prevonco™ for the treatment of solid tumors , contains a currently third-party marketed anti-ulcer compound , entity , for the treatment of solid tumors .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4), ('DIS', 1)])|drug|omeprazole ppis bismuth reduces pylori|risperidone donepezil celecoxib sildenafil metformin|lansoprazole|sales of entity , which was launched in december 2004 , accounted for 8% of our branded pharmaceutical revenues during the six months ended june 30 , 2005
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|omeprazole ppis bismuth reduces pylori|omeprazole tablets ppis xl retard|lansoprazole|pantoprazole faces competition from various other branded ppis , including takedas entity and astrazenecas esomeprazole .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 3)])|drug|omeprazole ppis bismuth reduces pylori|celecoxib curcumin berberine misoprostol diclofenac|lansoprazole|prevonco™ for the treatment of solid tumors , contains a marketed anti-ulcer compound , entity , that could be used alone or in combination with other chemotherapeutic agents .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|omeprazole ppis bismuth reduces pylori|omeprazole max ppi csa inh|lansoprazole|tap also markets prevacid® ( entity ) , a proton pump inhibitor .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 4), ('OTHER', 4)])|drug|omeprazole ppis bismuth reduces pylori|omeprazole ppis ranitidine misoprostol cimetidine|lansoprazole|preceding these notable launches , takeda pioneered gastroenterological breakthroughs in proton pump inhibitors beginning in the 1990s with entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 4)])|drug|topical itraconazole cream reduces ketoconazole|fluconazole voriconazole itraconazole ketoconazole metronidazole|terconazole|prescription drugs in the antifungal field include nizoral ( ketoconazole ) , sporanox ( itraconazole ) , terazol ( entity ) and daktarin ( miconazole nitrate ) antifungal products .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 4)])|drug|topical itraconazole cream reduces ketoconazole|ketoconazole itraconazole fluconazole voriconazole metronidazole|terconazole|product in this category which does not contain a fungicide such as 95 table of contents clotrimazole , miconazole , entity or nystatin .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 4)])|drug|topical itraconazole cream reduces ketoconazole|itraconazole voriconazole ketoconazole metronidazole fluconazole|terconazole|the approved prescription therapies for vvc are diflucan ( fluconazole ) and terazol ( entity ) .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|topical itraconazole cream reduces ketoconazole|itraconazole ketoconazole fluconazole voriconazole neomycin|terconazole|a probiotic , purfem is the only product in this category which does not contain a fungicide such as clotrimazole , miconazole , entity or nystatin .
OrderedDict([('OTHER', 4), ('DIS', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|antihistamines dabigatran topical pharmacokinetics antihist|ast otc acetaminophen xl inh|azelastine|the astelin ( entity ) tablet nda for asthma will be withdrawn as soon as it is no longer needed to support the other two
OrderedDict([('OTHER', 4), ('DIS', 2)])|OrderedDict([('OTHER', 5)])|drug|antihistamines dabigatran topical pharmacokinetics antihist|ast otc intranasal ai alt|azelastine|the astelin ( entity ) tablet nda for rhinitis is pending at the fda .
OrderedDict([('OTHER', 4), ('DIS', 2)])|OrderedDict([('OTHER', 5)])|drug|antihistamines dabigatran topical pharmacokinetics antihist|3m mel tma 1a grass|azelastine|division the division had a successful year highlighted by the first full year of marketing a new antihistamine , 2 astelin ( entity ) nasal spray .
OrderedDict([('OTHER', 4), ('DIS', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|antihistamines dabigatran topical pharmacokinetics antihist|histamine scopolamine hydrocortisone omeprazole oseltamivir|azelastine|in august 2002 , we entered into an agreement with medpointe inc . to co-promote medpointe  s nasal-spray antihistamine , astelin® ( entity hcl ) .
OrderedDict([('OTHER', 4), ('DIS', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|antihistamines dabigatran topical pharmacokinetics antihist|histamine 3m hcl intranasal h2|azelastine|in august 2002 , we signed an agreement with medpointe , inc . for the co-promotion of astelin® ( entity hcl ) , a nasal-spray antihistamine .
OrderedDict([('OTHER', 4), ('DIS', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|antihistamines dabigatran topical pharmacokinetics antihist|intranasal budesonide generic lot spray|azelastine|on october 1 , 2004 , we terminated our co-promotion agreement with medpointe , inc . , or medpointe , for the co-promotion of astelin brand entity hcl for the treatment of allergic rhinitis .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|von van ku za your|roche omeprazole budesonide nov sc|patiromer|new patient starts , outpatient prescriptions and units sold to hospitals / other institutions for the full month of april 2016 for veltassa® ( entity ) for oral suspension ( veltassa ) .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 3), ('DRUG', 3)])|drug|von van ku za your|roche xl valsartan everolimus q10|patiromer|on october 21 , 2015 , the u . s . food and drug administration , or fda , approved our first drug , veltassa® ( entity ) for oral suspension , or veltassa , for the treatment of hyperkalemia .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 3)])|drug|von van ku za your|potassium binder spironolactone losartan everolimus|patiromer|relypsas lead product candidate is entity , which is also known as rly5016 , is a non-absorbed potassium binder that is currently being evaluated for the treatment of
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|von van ku za your|spironolactone losartan valsartan amlodipine amiloride|patiromer|also aware of two products for which regulatory approval in the united states has been sought for treatment of hyperkalemia , entity from relypsa and zs-9 from zs pharma .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 3), ('DRUG', 1), ('BIO', 1)])|drug|von van ku za your|psychiatry infertility epilepsy telemedicine abortion|patiromer|veitinger , a member of our board of directors , under which dr . veitinger provides certain consulting services to us in connection with entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|von van ku za your|roche cfc xl 3m gras|patiromer|to hospitals / other institutions for the full month of march and the three month period ended march 31 , 2016 for veltassa ® ( entity ) for oral suspension ( veltassa ) .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|von van ku za your|pharmaceuticals medicines japan taiwan india|patiromer|the agreement , dsm fine chemicals has agreed to manufacture and supply for commercial sale the active pharmaceutical ingredient ( api ) for entity , the companys lead product candidate .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|von van ku za your|another marketed artemisinin antimalarial antiretroviral|patiromer|drug discovery technology or by selectively pursuing the in-licensing or acquisition of additional compounds that would be commercially synergistic with entity fos .
OrderedDict([('OTHER', 5)])|OrderedDict([('DIS', 5), ('OTHER', 2), ('DRUG', 1)])|drug|von van ku za your|osteoporosis psoriasis osteoarthritis epilepsy oncology|patiromer|if the companys new drug application for entity is not accepted by the fda on or before december 31 , 2013 , 25% of the shares subject to the option shall
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 1)])|drug|von van ku za your|roche q10 h1n1 inh rsv|patiromer|we are substantially dependent on the success of our first and only drug , veltassa® ( entity ) for oral suspension , or veltassa .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|von van ku za your|pharmaceuticals pay substitute market medicines|patiromer|relypsa has global royalty-free commercialization rights to entity for oral suspension , which has intellectual property protection in the u . s . until at least 2030 .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 1), ('BIO', 1)])|drug|von van ku za your|nd nip injectable intranasal inhaled|patiromer|we are not permitted to market entity fos in the u . s . until we receive approval of our nda from the fda .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|drug|von van ku za your|rhu vi cand rfvi injectable|patiromer|in this offer to purchase ) with vifor fresenius medical care renal pharma ltd . ( vfmcrp ) , an affiliate of galenica , to commercialize entity fos outside of the united states and japan .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|von van ku za your|roche omeprazole budesonide sc nov|patiromer|new patient starts , outpatient prescriptions and units sold to hospitals / other institutions for the full month of february 2016 for veltassa® ( entity ) for oral suspension ( veltassa ) .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|von van ku za your|pay pharmaceuticals substitute prescribe market|patiromer|relypsa has global royalty-free commercialization rights to entity for oral suspension , which has intellectual property protection in the united states until at least 2030 .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 1), ('BIO', 1)])|drug|von van ku za your|topical inhaled intranasal injectable subcutaneous|patiromer|relypsa intends to commercialize entity fos , if approved , with its own dedicated u . s . -based commercial team and specialty sales force of approximately 120 sales representatives .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|von van ku za your|potassium spironolactone kcl bicarbonate acetate|patiromer|the challenge all potassium binders ( e . g . entity ) have limited efficacy on per gram basis therapeutic dose for kayexelate , entity or zs-9 substantially the same ( 15-30 g / day )
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DIS', 1)])|drug|von van ku za your|your partnership innovative accelerated oncology|patiromer|business entity clinical development program—pivotal phase 3 trial , page 101 please expand your discussion of your results to identify the serious adverse
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|von van ku za your|chitosan inulin cellulose mannitol metformin|patiromer|entity is a non-absorbed , potassium binding polymer .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|von van ku za your|vel nov vb vic bay|patiromer|veltassa ( entity fos ) , an oral , polymer-based potassium binder , was approved for marketing by the fda in october 2015 and was commercially launched
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|metabolite metabolized benzodiazepine cocaine racemic|bupropion methylphenidate amphetamine chlorpromazine methamphetamine|benzphetamine|several older agents , indicated for short-term administration , are amphetamine-like compounds including phentermine , phendimetrazine , entity and diethylpropion .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 2)])|drug|metabolite metabolized benzodiazepine cocaine racemic|bupropion topiramate naltrexone quetiapine clozapine|benzphetamine|in the united states for the treatment of obesity , and several older agents , indicated for short-term administration , including phentermine , phendimetrazine , entity and diethylpropion .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|metabolite metabolized benzodiazepine cocaine racemic|bupropion topiramate naltrexone quetiapine metformin|benzphetamine|in addition , a number of generic pharmaceutical products are prescribed for obesity , including phentermine , phendimetrazine , entity and diethylpropion .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 2)])|drug|metabolite metabolized benzodiazepine cocaine racemic|bupropion naltrexone topiramate chlorpromazine methylphenidate|benzphetamine|several older drugs , indicated for short-term administration , include phentermine , phendimetrazine , entity and diethylpropion .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 4)])|drug|metabolite metabolized benzodiazepine cocaine racemic|hydrochloride benzoate agonists esters palmitate|benzphetamine|the treatment of obesity , and several older agents , indicated for short-term administration , including phentermine , phendimetrazine , 33 table of contents entity and diethylpropion .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3), ('DIS', 1)])|drug|metabolite metabolized benzodiazepine cocaine racemic|bupropion naltrexone topiramate quetiapine bromocriptine|benzphetamine|products in the united states for the treatment of obesity , and several older agents , indicated for short-term administration , phentermine , phendimetrazine , entity and diethylpropion .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3), ('DIS', 1)])|drug|metabolite metabolized benzodiazepine cocaine racemic|bupropion methylphenidate chlorpromazine amphetamine risperidone|benzphetamine|several older drugs , indicated for short-term administration , have an amphetamine-like profile , including phentermine , phendimetrazine , entity and diethylpropion .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|metabolite metabolized benzodiazepine cocaine racemic|fenofibrate atorvastatin bel 5mg tablets|benzphetamine|mg tab mysoline® promethazine 12 . 5 , 25 , 50mg tab ( 2 separate andas ) phenergan® fenofibrate 54 , 160mg tab lofibra® entity 50mg tab didrex® not currently marketed .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|metabolite metabolized benzodiazepine cocaine racemic|bupropion topiramate naltrexone quetiapine metformin|benzphetamine|in addition , a number of generic pharmaceutical products are prescribed for obesity , including phentermine , phendimetrazine , mazindol , entity and diethylpropion .
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|ciprofloxacin mic vancomycin ofloxacin fluoroquinolone|ceftriaxone ciprofloxacin vancomycin rifampicin minocycline|ciprofloxacin|infecton® is the proprietary combination of the widely used antibiotic , entity , with technetium ( 99mtc ) , the most commonly used radioisotope in nuclear medical imaging .
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('DRUG', 4), ('DIS', 2), ('OTHER', 2)])|drug|ciprofloxacin mic vancomycin ofloxacin fluoroquinolone|antipsychotics benzodiazepines neuroleptics cannabis opioids|ciprofloxacin|should inform their physician if they are taking , or planning to take , any prescription or over-the-counter drugs , especially antidepressants and entity .
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('DRUG', 4), ('OTHER', 4)])|drug|ciprofloxacin mic vancomycin ofloxacin fluoroquinolone|moxifloxacin ciprofloxacin levofloxacin fluoroquinolone topical|ciprofloxacin|about otiprio® otiprio ( entity otic suspension ) is a fluoroquinolone antibacterial indicated for the treatment of pediatric patients with bilateral otitis media with effusion undergoing
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('OTHER', 4), ('DRUG', 2), ('BIO', 1)])|drug|ciprofloxacin mic vancomycin ofloxacin fluoroquinolone|ciprofloxacin antibacterial azithromycin topical injectable|ciprofloxacin|bayer corporation has developed a once-daily entity product for the treatment of urinary tract infections , which is currently marketed by schering-plough corporation .
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 5)])|drug|ciprofloxacin mic vancomycin ofloxacin fluoroquinolone|bupropion donepezil fluoxetine ketamine sertraline|ciprofloxacin|and we agreed to settle the then pending litigation regarding bayer  s patent protecting entity hydrochloride .
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('OTHER', 5)])|drug|ciprofloxacin mic vancomycin ofloxacin fluoroquinolone|patent proprietary landmark federal unpublished|ciprofloxacin|carlsbad has withdrawn all other defenses it had originally raised challenging the validity and enforceability of bayer ag  s entity patent .
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('OTHER', 5), ('DRUG', 3), ('DIS', 1)])|drug|ciprofloxacin mic vancomycin ofloxacin fluoroquinolone|metformin dabigatran donepezil ibuprofen enoxaparin|ciprofloxacin|we intend to begin marketing and selling the tablet dosage form of entity through our alliance with lannett if and when anda approval is given by the fda and following the expiration of
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('OTHER', 4), ('DRUG', 4)])|drug|ciprofloxacin mic vancomycin ofloxacin fluoroquinolone|topical lidocaine pilocarpine budesonide prostaglandin|ciprofloxacin|otiprio ( entity otic suspension ) is the first drug approved in the united states for use during tympanostomy tube placement ( ttp ) surgery and
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|ciprofloxacin mic vancomycin ofloxacin fluoroquinolone|metronidazole azithromycin ceftriaxone ciprofloxacin amoxicillin|ciprofloxacin|entity is approved as therapy for infectious diarrhea with a dosing regimen of twice daily administrations for five to seven days .
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('OTHER', 5)])|drug|ciprofloxacin mic vancomycin ofloxacin fluoroquinolone|expiration money employers medicare pay|ciprofloxacin|if we lost our patent protection for entity , or if the expiration of the patent were accelerated to october 2002 , we believe that we would forego significant revenue .
