#CLS_PREDICTION_ENTITY|MASK_PREDICTION_ENTITY|ACTUAL_ENTITY|CLS_PREDICTIONS|MASKED_PREDICTIONS|MASKED_WORD|SENTENCE
OrderedDict([('OTHER', 4), ('DIS', 4)])|OrderedDict([('OTHER', 4), ('DIS', 3), ('BIO', 1)])|tissue|periodontal tooth periodontitis periodon subgingival|periodontitis smokers gcf gingiva osteoblasts|periodontium|these studies suggest that periodontitis , smoking , and biomechanical forces impact the local leptin synthesis in entity .
OrderedDict([('OTHER', 4), ('DIS', 4)])|OrderedDict([('OTHER', 4), ('DRUG', 2), ('DIS', 2), ('BIO', 2)])|tissue|periodontal tooth periodontitis periodon subgingival|statin lifestyle gallbladder ldl aorta|periodontium|insignificant difference was noted between patients with a healthy entity and those who had undergone simvastatin treatment .
OrderedDict([('OTHER', 4), ('DIS', 4)])|OrderedDict([('OTHER', 5), ('DIS', 3), ('DRUG', 1)])|tissue|periodontal tooth periodontitis periodon subgingival|calculus papilla dentition caries gingiva|periodontium|periodontal disease periodontal assessment for primary teeth includes clinical and radiographic evaluation of the gingiva , entity , alveolar bone levels and tooth mobility .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|tissue|inner ca1 epithelium outer follicular|walls epithelium lumen sheath stroma|theca cell layer|and antral follicle wall areas were decreased but the number of atretic cyst‐like follicles and thickness of the antral follicle entity were increased compared to control mice .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('BIO', 1)])|tissue|inner ca1 epithelium outer follicular|follicle follicular oocyte lumen antrum|theca cell layer|because it is difficult to follow the behavior of interstitial and theca cells in vivo , a follicle culture system that can reproduce entity formation in vitro is necessary .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('DIS', 5), ('OTHER', 5), ('BIO', 3)])|tissue|inner ca1 epithelium outer follicular|testis testes epididymis hypothalamus ovary|theca cell layer|insl3 is expressed in the entity ; it is regulated by and regulates androgen synthesis in a positive autoregulatory loop [ 47 , 90 , 92 ] .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|tissue|inner ca1 epithelium outer follicular|oocyte oocytes ovary stroma vasculature|theca cell layer|despite the production of vascular endothelial growth factor ( vegf ) by granulosa cells in antral follicles , angiogenesis is restricted to the entity .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('BIO', 3), ('OTHER', 3)])|tissue|inner ca1 epithelium outer follicular|cumulus oocytes stroma oocyte corona|theca cell layer|mmp-14 staining is less in both in the granulosa and entity .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|tissue|inner ca1 epithelium outer follicular|epithelium stroma endothelium glands nuclei|theca cell layer|β hsd was decreased in the stroma area ( arrowhead in fig . 1k ) and was absent from the entity ( fig . 1o ) .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5)])|tissue|inner ca1 epithelium outer follicular|follicular follicle somatic stromal primordial|theca cell layer|is further reflected by the difficulty to separate theca and stromal cell clusters even in large secondary follicles with visible entity growth 21 .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('BIO', 2), ('DIS', 1)])|tissue|inner ca1 epithelium outer follicular|granulosa stroma lumen oocytes walls|theca cell layer|signal for c-kit mrna was also detected in the entity of small- and medium-sized follicles ( fig . 2e ) and throughout the cl in large luteal cells ( fig . 3a
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|tissue|inner ca1 epithelium outer follicular|lumen septum corona cumulus stroma|theca cell layer|were used because their size correlates with the histological appearance of early antral follicles containing multiple granulosa cells layers , a entity , and an antral space [ 22 ] .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('DIS', 2), ('BIO', 1), ('DRUG', 1)])|tissue|inner ca1 epithelium outer follicular|gcs thymus brains cns testes|theca cell layer|thy1 is rarely localized in gcs but is always present in the entity of all adult mice .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('DIS', 1), ('BIO', 1)])|tissue|inner ca1 epithelium outer follicular|lumen vasculature stroma nucleolus acrosome|theca cell layer|advanced secondary follicles were slightly larger and had a developing entity .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('BIO', 3)])|tissue|inner ca1 epithelium outer follicular|epithelium oocyte follicles stroma microvilli|theca cell layer|laminin staining is strongly concentrated around the entity on the periphery of the follicle and is indicative of formation of the follicle basement membrane ( supplementary fig . 5m , n
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('BIO', 3)])|tissue|inner ca1 epithelium outer follicular|epithelium oocyte follicles stroma microvilli|theca cell layer|laminin staining is strongly concentrated around the entity on the periphery of the follicle and is indicative of formation of the follicle basement membrane ( supplementary fig . 5m , n
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('BIO', 3), ('OTHER', 3), ('DIS', 1)])|tissue|inner ca1 epithelium outer follicular|oocyte oocytes granulosa cumulus stroma|theca cell layer|the lncrna zfas1 appears to be restricted to somatic cells , e . g . , the mural granuloma cell layer and the entity in the small antral follicle ( resource data ) .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('DIS', 2), ('BIO', 1)])|tissue|inner ca1 epithelium outer follicular|stroma ovary follicles ovaries epithelium|theca cell layer|the ovary of 21-day-old intact mice , erk1 / 2 and phospho-erk1 / 2 positive cells but not cyp17a1 positive cells were observed in the entity ( figure 3 a , e , i , m , q and u ) .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('DIS', 2), ('BIO', 1)])|tissue|inner ca1 epithelium outer follicular|ovary follicles follicle oocytes ovaries|theca cell layer|adh1 and aldh1a1 were also expressed in granulosa cells , though higher expression levels were observed in the entity [ 7 ] .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('BIO', 2)])|tissue|inner ca1 epithelium outer follicular|follicle cumulus follicular oocyte antrum|theca cell layer|gene expression of gdf9 , an oocyte-derived growth factor affecting entity formation , is reduced in ovaries of anovulatory pcos women , linking dysregulated oocyte gdf9 gene
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 1), ('DIS', 1)])|tissue|inner ca1 epithelium outer follicular|epithelium lumen granulosa stroma follicles|theca cell layer|ovarian sections from dhea + kok group revealed low expression of iba-1 in the entity ( c–f ) of follicles and stroma ( g–j ) compared with that of dhea group .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5)])|tissue|inner ca1 epithelium outer follicular|subpopulations nuclei epithelia stroma subgroups|theca cell layer|in ovaries of normal and kok group , expression of this marker was rarely observed in entity of follicles and stroma ( c , f , g , and j ) .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|tissue|inner ca1 epithelium outer follicular|granulosa oocytes vicinity niche follicles|theca cell layer|through enhancing its interaction with becn1 and bcl2l1 , not only to inhibit autophagy , but also to suppress apoptosis in the entity of the mature follicles .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 4), ('DIS', 4), ('BIO', 3)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes lymphocyte lymphoid lymphomas lymphoblast|lymphocytes|the toll-like receptor repertoire of human b entity : inducible and selective expression of tlr9 and tlr10 in normal and transformed cells .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 3), ('DIS', 2)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|monocytes lymphocytes neutrophils microglia basophils|lymphocytes|the top upregulated genes involved activation of entity ( sh2d1a ) , nk cells ( klrc2 ) , dcs ( clec4c ) , several chemokines , il7r and immune regulators pld1 and irf5 .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 4), ('DIS', 3)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes leukocytes lymphocyte leucocytes til|lymphocytes|in her2+ and triple negative breast cancers , even 10% increases in tumor infiltrating entity ( tils ) predict improved prognosis to adjuvant chemotherapy .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 3), ('DIS', 2), ('DRUG', 1)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|dcs ecs adipocytes eosinophils neutrophils|lymphocytes|mir-150 in suppressing ec functions and expanded the current knowledge of its cellular localization , previously reported in monocytes , and mature entity .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 1), ('DIS', 1)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes clones suppressors effectors responders|lymphocytes|selection of neoantigen-specific t cells from the tumour the most recent strategies for selection of t entity for act are based on neoantigen specificity .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DIS', 2), ('BIO', 1)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes dcs subset effectors polarization|lymphocytes|role in deregulation of dc differentiation and selectively affect a group of genes involved in stimulation and chemotaxis of th1 entity .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 1), ('DIS', 1)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|utero heterozygotes lymphocytes 22q11 tandem|lymphocytes|furthermore , a mosaic distribution of mlid might delude an isolated icr1 lom in entity in the patients from our nlrp5 variant families .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 4), ('DIS', 3)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes monocytes eosinophils tregs leukocytes|lymphocytes|an increase in numbers of circulating entity during natalizumab treatment corroborates with the natalizumab´s blocking effect on lymphocyte extravasation [ 5 ] .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 4), ('DIS', 2)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|fibroblasts lymphocytes leukocytes keratinocytes chromosomes|lymphocytes|cultured entity of proband or parents were not available for fish validation or to localize the duplication .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DIS', 3), ('BIO', 3)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes blasts clones leukocytes neutrophils|lymphocytes|normal neutrophils incubated with t entity from infectious mononucleosis patients generated significantly less of each ros than did those incubated with t cells from either control
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 3), ('DIS', 3)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes counts lymphocyte leukocytes thymocytes|lymphocytes|remissions rates were statistically lower with repeated courses of these drugs , and long-term toxicity to the immune system , particularly cd4+ entity , accumulated .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|genotypes phenotypes traits haplotypes snps|lymphocytes|in this paper , i will contrast the two perspectives by discussing data where apparently identical entity show variation .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 4), ('DIS', 4)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes lymphocyte blasts leukocytes leucocytes|lymphocytes|these results suggest that cd43-mediated recruitment of inflammatory monocytes and t entity is directly involved in the induction of acute cardiomyopathy .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 3), ('DIS', 3)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes subpopulations thymocytes monocytes leucocytes|lymphocytes|offspring ( 50% transgenic , 50% non-transgenic ) were typed by staining of blood cd4 + entity using the clonotype-specific monoclonal antibody ( mab ) gb113 .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes lymphocyte helper follicles subset|lymphocytes|low expression of estrogen receptor β in t entity and high serum levels of anti-estrogen receptor α antibodies impact disease activity in female patients with systemic lupus erythematosus
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 5), ('DIS', 3)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes leukocytes lymphocyte leucocytes neutrophils|lymphocytes|duodenal intraepithelial entity in the h . pylori + cases had a latent cytotoxic phenotype , h . pylori was not visualized in any of the
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 3), ('DIS', 2)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes lymphocyte helper leukocytes effectors|lymphocytes|in some conditions , such as celiac disease , activation of cd8αβ + cytotoxic t entity is associated with epithelial damage .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 2)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes tregs treg dcs monocytes|lymphocytes|wc1 + γδ t cells represent a major population of entity in the peripheral blood of ruminants , particularly young calves .
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes lymphocyte responded emerged clones|lymphocytes|altered th / treg balance in nfat5-deficient t entity in the absence of osmotic stress we next analyzed whether nfat5-deficient t cells showed differences in cytokine expression in response
OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('BIO', 4), ('DIS', 3)])|cell|lymphocytes lymphocyte polymorphonuclear circulating cd8|lymphocytes leukocytes leucocytes platelets transcripts|lymphocytes|this mutation , revealed by illegitimate transcription analysis of circulating blood entity , shows an aberrant rna product in which exon 4 is spliced with an adenine of the 3′-utr of rho ,
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 4), ('DRUG', 1)])|disease|hereditary familial inherited carriers homocysteine|keratoconus myopia glaucoma lasik uveitis|homocystinuria|lenticular subluxation due to entity should be suspected in these patients if there is no evidence of axial myopia on fundoscopy and corneal curvature is
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|disease|hereditary familial inherited carriers homocysteine|hyperhomocysteinemia neurodegeneration cbs ataxia mma|homocystinuria|entity due to congenital deficiency of the cbs gene causes hyperhomocysteinemia .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('DIS', 5), ('OTHER', 3), ('DRUG', 2)])|disease|hereditary familial inherited carriers homocysteine|hyperhomocysteinemia neurodegeneration encephalopathy seizures neuropathy|homocystinuria|is a multisystemic disorder mainly affecting the eye and brain and characterized biochemically by methylmalonic aciduria , low methionine level , and entity .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('DIS', 5), ('OTHER', 2)])|disease|hereditary familial inherited carriers homocysteine|preeclampsia psoriasis endometriosis periodontitis vitiligo|homocystinuria|it is therefore presumed that oxidative stress participates at least in part in the pathogenesis of entity .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('DIS', 5), ('DRUG', 4), ('OTHER', 3)])|disease|hereditary familial inherited carriers homocysteine|epilepsy seizures t1dm acromegaly iddm|homocystinuria|open in a separate window figure 1 two-year-old female with poorly controlled entity .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('DIS', 5), ('OTHER', 4), ('DRUG', 1)])|disease|hereditary familial inherited carriers homocysteine|epilepsy encephalopathy neuropathy parkinsonism neurodegeneration|homocystinuria|cystathionine beta synthase deficiency entity is a heritable disorder most common in those of irish descent .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 1), ('DIS', 1)])|disease|hereditary familial inherited carriers homocysteine|cbl cobalamin procollagen surfactant botulinum|homocystinuria|cbl c disease has been confirmed by methylmalonic aciduria and entity type c protein gene sequencing revealing two heterozygous pathogenic variants .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 3)])|disease|hereditary familial inherited carriers homocysteine|propionic lactic galactose serine aromatic|homocystinuria|clinical sensitivity was highest for more easily recognizable conditions ( phenylketonuria , 100% ) and lowest for combined entity / methylmalonic aciduria ( 2008a , 76 . 3% ) .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 4), ('DRUG', 2)])|disease|hereditary familial inherited carriers homocysteine|encephalopathy seizures epilepsy myopathy convulsions|homocystinuria|this defect results in methylmalonic acidemia with entity .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 4), ('DIS', 4), ('DRUG', 2)])|disease|hereditary familial inherited carriers homocysteine|cbs hyperhomocysteinemia dystonia chs telangiectasia|homocystinuria|discussion entity is an autosomal recessive disease due to cbs deficiency .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 2), ('DIS', 1)])|disease|hereditary familial inherited carriers homocysteine|pku deficiencies syndromes hypothyroidism cbs|homocystinuria|of cobalamin c , d , and f diseases , with no additional expense to nbs laboratories screening for organic acidemias and classical entity .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('DRUG', 3), ('OTHER', 3), ('DIS', 2)])|disease|hereditary familial inherited carriers homocysteine|methionine mma lactic homocysteine hyperhomocysteinemia|homocystinuria|these patients had entity and / or methylmalonic aciduria , implicating dysfunctional methionine synthase ( ms ) and / or methylmalonyl-coa mutase ( mut or mcm ) .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 3), ('DRUG', 2), ('DIS', 2)])|disease|hereditary familial inherited carriers homocysteine|hyperhomocysteinemia rls mma pku hh|homocystinuria|with treatment such as vitamin b 6 , betaine , folic acid and methionine restriction should be emphasized to patients with entity .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 4), ('DRUG', 2), ('DIS', 1)])|disease|hereditary familial inherited carriers homocysteine|dm1 autism ada immunodeficiency dystonia|homocystinuria|the 1278 t subtype is implicated in the rare inherited inborn error of metabolism , entity [ 6 ] .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|hereditary familial inherited carriers homocysteine|ccd ds ebs chs mfs|homocystinuria|other clinical features of entity include mental retardation , skeletal abnormalities , ectopia lentis and congenital glaucoma .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 4), ('DRUG', 2), ('DIS', 1)])|disease|hereditary familial inherited carriers homocysteine|mma mps cbs bcs hyperhomocysteinemia|homocystinuria|entity type-1 , due to the deficiency of cystathionine ß synthase , is the most common inborn error of methionine metabolism .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 4), ('DIS', 4), ('DRUG', 1)])|disease|hereditary familial inherited carriers homocysteine|hyperhomocysteinemia ataxia cbs neurodegeneration parkinsonism|homocystinuria|mutations in cbs are the most common cause of hereditary entity , an autosomal recessive disorder .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|hereditary familial inherited carriers homocysteine|missed definitive definite pathologic false|homocystinuria|despite being evaluated by numerous physicians and undergoing a complicated pulmonary endarterectomy , specialists overlooked the possibility of a entity diagnosis .
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('DIS', 4), ('OTHER', 3)])|disease|hereditary familial inherited carriers homocysteine|pheochromocytoma sle pe malignancy thrombosis|homocystinuria|in fact , including entity in the differential for unexplained thrombophilia , even though it is a rare occurrence after the age of 40 , has the
OrderedDict([('OTHER', 4), ('DIS', 1), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 2), ('DRUG', 1)])|disease|hereditary familial inherited carriers homocysteine|aip lch nf1 ks sarcoidosis|homocystinuria|to our knowledge , the reported 20 patients represent the absolute majority of czech patients diagnosed with entity in the past 30 years .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 4), ('DIS', 1)])|cell|retina glial photoreceptors proliferated astrocytes|oligodendrocytes fibroblasts lymphocytes pericytes microglia|muller cells|activation of astrocytes , entity , and microglia in human glaucomatous retina and onh samples and in experimental models of glaucoma is well recognized 42 .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|retina glial photoreceptors proliferated astrocytes|astrocytes microglia glia oligodendrocytes photoreceptors|muller cells|cross sections of the retina revealed that gfap–positive cells had the morphology and spacial organization of entity .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('DRUG', 5), ('OTHER', 5), ('DIS', 1)])|cell|retina glial photoreceptors proliferated astrocytes|pdgf bfgf thrombin tgfbeta hgf|muller cells|in this study , we examined the mechanism of dasatinib inhibition of matrix contraction caused by entity .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 3), ('DIS', 1)])|cell|retina glial photoreceptors proliferated astrocytes|neuron mitochondria soma neurones axon|muller cells|this may , in turn , give rise to hyperpolarisation of the entity and apoptosis from excitoxicity .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|retina glial photoreceptors proliferated astrocytes|photoreceptors rgcs cones astrocytes interneurons|muller cells|certainly some radial cells , which are anatomically similar to entity , are nestin + in the adult human retina and more numerous in the anterior retina .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|retina glial photoreceptors proliferated astrocytes|astrocytes microglia fibroblasts glia nuclei|muller cells|induction of glial fibrillary acidic protein ( gfap ) is a marker of glial activation , and upregulation of this protein occurs in entity from the retinas of diabetic patients [ 39 ] .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|retina glial photoreceptors proliferated astrocytes|rgcs astrocytes rgc photoreceptors cones|muller cells|human entity freshly isolated from adult human retinas showed nmda-evoked currents sensitive to d-ap5 in 6 out of 8 cells tested .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5)])|cell|retina glial photoreceptors proliferated astrocytes|focuses briefly emphasis deals herein|muller cells|discussion entity regulate some important features of early retinal vascular damage in dr , such as vascular permeability and homeostasis .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 3), ('DIS', 1)])|cell|retina glial photoreceptors proliferated astrocytes|melanocyte leukocyte glial macrophage laminar|muller cells|entity distribution around the human retinal nerve fiber layer purpose : : to describe the distribution of muller cells within the peripapillary human retinal nerve fiber layer ( rnfl ) .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 3), ('DRUG', 1)])|cell|retina glial photoreceptors proliferated astrocytes|mcs mscs lcs myofibroblasts osteoclasts|muller cells|immunohistochemistry and electron microscopy were used for morphological identification of entity .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('BIO', 5), ('OTHER', 4), ('DIS', 1)])|cell|retina glial photoreceptors proliferated astrocytes|mscs embryos hepatocytes oocytes chondrocytes|muller cells|after 2–4 generations in culture , entity were diluted to 1×10 6 / l , and then were washed 3 times in d-hanks solution .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|retina glial photoreceptors proliferated astrocytes|astrocytes glia compartments vessels granules|muller cells|localized not only to blood vessels but also to the ilm and nuclei in the inl , which presumably represent macroglial entity .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|retina glial photoreceptors proliferated astrocytes|astrocytes pericytes photoreceptors rgcs vessels|muller cells|importantly , entity are associated with retinal blood vessels 47 and are sites of vegf and vegf-r2 expression .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|retina glial photoreceptors proliferated astrocytes|cones astrocytes axons photoreceptors rgcs|muller cells|endogenous vegf is required for visual function : evidence for a survival role on entity and photoreceptors .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|retina glial photoreceptors proliferated astrocytes|retina rpe astrocytes rgc rgcs|muller cells|panel e ) as well as β-actin ( control , panel f ) in rat retina ( lane 2 ) and the primary cultured entity ( lane 3 ) .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5)])|cell|retina glial photoreceptors proliferated astrocytes|explants slices retinas homogenates recordings|muller cells|( n = 21 ) in entity from denervated retinae .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('BIO', 3)])|cell|retina glial photoreceptors proliferated astrocytes|astrocytes oocytes rgcs motoneurons axons|muller cells|moreover , severing the optic nerve also decreased the resting potentials of entity in 2 . 5 mm [ k+ ] o from -83 + / -
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('DIS', 1), ('BIO', 1)])|cell|retina glial photoreceptors proliferated astrocytes|vitreous retina sclera photoreceptors astrocytes|muller cells|chondroinase have been used to promote the disinsersion of vitreous cortex to the internal limiting membrane , a basement membrane of entity .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('DIS', 2)])|cell|retina glial photoreceptors proliferated astrocytes|sputum meningiomas cholesteatoma plaques balf|muller cells|ifs in entity were characterized from digital images by computer-assisted quantification and data validated by statistical analysis .
OrderedDict([('OTHER', 5), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|retina glial photoreceptors proliferated astrocytes|astrocytes rgcs microglia rgc mitochondria|muller cells|entity isolated from retinas after optic nerve transection responded similarly to purinergic agonists .
OrderedDict([('OTHER', 5), ('DIS', 1)])|OrderedDict([('DIS', 4), ('OTHER', 3), ('DRUG', 1)])|cancer|xenografts xenograft cd133 u87 glioma|meningiomas lymphomas cats gists tumours|adult brain stem glioma|table 4 literature overview of large series of entity : histological confirmation of diagnosis varied between 13% and 100% ( actual study )
