#CLS_PREDICTION_ENTITY|MASK_PREDICTION_ENTITY|ACTUAL_ENTITY|CLS_PREDICTIONS|MASKED_PREDICTIONS|MASKED_WORD|SENTENCE
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 2), ('DRUG', 1)])|OrderedDict([('OTHER', 4), ('DIS', 2), ('BIO', 1), ('DRUG', 1)])|disease|Hemoglobin Diabetes bilirubin glucosidase myopathy|mtDNA tyrosinase APC VDR G6PD|acatalasemia|blood catalase activity , -262c>t polymorphism and entity mutations were examined in 75 vitiligo patients and in 162 controls , in hungary .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 2), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 3), ('BIO', 1)])|disease|Hemoglobin Diabetes bilirubin glucosidase myopathy|hemolysis anemia cirrhosis DIC SCD|acatalasemia|hydrogen peroxide is enzymatically processed by catalase , and catalase deficiency in blood is known as entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|chloroquine AND excluding topical methotrexate|SCD ALS RLS CMT HSP|aceruloplasminemia|entity is a recessive disorder characterized by anemia , iron overload , and neurodegeneration , caused by the absence of ceruloplasmin ( cp ) , a multicopper
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DIS', 1)])|disease|chloroquine AND excluding topical methotrexate|PBC FAP ALS thalassemia AIDS|aceruloplasminemia|this paper reports on two brazilian cases from one family who were diagnosed with entity and effectively treated with deferasirox .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 3), ('DRUG', 1)])|disease|chloroquine AND excluding topical methotrexate|schizophrenic depressed TBI Alzheimer ALS|aceruloplasminemia|increased lipid peroxidation in the brains of entity patients .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|disease|chloroquine AND excluding topical methotrexate|CMT Diabetes SMA ALS RLS|aceruloplasminemia|entity is characterized by excessive neurovisceral accumulation of iron due to mutations in the ceruloplasmin gene .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DIS', 4), ('BIO', 2)])|disease|chloroquine AND excluding topical methotrexate|anemia thalassemia anaemia schistosomiasis overload|aceruloplasminemia|hereditary entity is an autosomal recessive disorder of iron homeostasis due to loss-of-function mutations in the ceruloplasmin gene .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 3)])|disease|chloroquine AND excluding topical methotrexate|NAFLD NASH CHC cirrhosis CHB|aceruloplasminemia|patients with entity exhibited low serum hepcidin levels and a decreased ferroportin protein expression in the liver .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 3)])|disease|chloroquine AND excluding topical methotrexate|T1D KD DCM GDM T1DM|aceruloplasminemia|we report three patients with entity who have late-onset diabetes mellitus ( dm ) and impaired glucose tolerance ( igt ) as well as neurologic symptoms .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|disease|chloroquine AND excluding topical methotrexate|diseased epileptic lesioned aging senescent|aceruloplasminemia|the lack of ceruloplasmin may primarily damage astrocytes in the entity brains through lipid peroxidation .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DIS', 4), ('OTHER', 3)])|disease|chloroquine AND excluding topical methotrexate|DLBCL PML cutaneous scleroderma myeloma|aceruloplasminemia|the widespread pattern of involvement observed in our patients is most reminiscent of entity ( acp ) .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|chloroquine AND excluding topical methotrexate|TS FA ALS CMT RLS|aceruloplasminemia|the unique involvement of the central nervous system distinguishes entity from other inherited and acquired iron storage disorders .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 3)])|disease|chloroquine AND excluding topical methotrexate|AMD retinopathy T2DM hyperthyroidism MetS|aceruloplasminemia|moreover , patients with increased retinal iron due to entity tend to develop amd-like disease at an earlier age than the general population ( cibis et al . , 1959 ; dunaief
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|disease|chloroquine AND excluding topical methotrexate|neuroprotection neurodegeneration neuroinflammation neuroscience therapeutics|aceruloplasminemia|oshiro , s . et al . microglia and astroglia prevent oxidative stress-induced neuronal cell death : implications for entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DIS', 4)])|disease|chloroquine AND excluding topical methotrexate|schistosomiasis syphilis lymphomas diarrhea hepatitis|aceruloplasminemia|results the diagnostic results obtained with these techniques are highly reliable for the diagnoses of menkes and wilson disease , and entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|disease|chloroquine AND excluding topical methotrexate|CMT RD SCD ALS HH|aceruloplasminemia|entity is an extremely rare autosomal recessive disorder of iron metabolism characterized by diabetes , retinal degeneration , and neurologic symptoms [ 178
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DIS', 2), ('BIO', 1)])|disease|chloroquine AND excluding topical methotrexate|variant thalassemia mtDNA anemia BC|aceruloplasminemia|cp ( omim*117700 ) entity ( omim #604290 ) is the first disease in which the alteration of an iron-related protein has been linked to neurodegeneration .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 3), ('DRUG', 1)])|disease|chloroquine AND excluding topical methotrexate|neurotoxicity hepatotoxicity nephrotoxicity intoxication cytotoxicity|aceruloplasminemia|serum , liver and brain ( mri ) did not show increased metal storage , thus ruling out entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|disease|chloroquine AND excluding topical methotrexate|tau Am del Tau Hb|aceruloplasminemia|harris , z . l . , klomp , l . w . & gitlin , j . d . entity : an inherited neurodegenerative disease with impairment of iron homeostasis .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 4), ('BIO', 1)])|disease|chloroquine AND excluding topical methotrexate|anemia hemophilia DIC schistosomiasis AIDS|aceruloplasminemia|thereby , for example , the three patients with entity treated with chelation who underwent ten follow-up examinations accounted for 27 of all the 92 paired examinations .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 3), ('BIO', 1)])|disease|chloroquine AND excluding topical methotrexate|anemia WD FD schistosomiasis alcoholism|aceruloplasminemia|copper deficiency is accompanied by cytopenia and dysplasia in a patient , it is worthwhile to consider a differential diagnosis of entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DIS', 3), ('BIO', 1)])|disease|chloroquine AND excluding topical methotrexate|overload mellitus cardiomyopathy anemia amyloidosis|aceruloplasminemia|introduction entity is a rare autosomal recessive disease caused by mutations in the ceruloplasmin gene resulting in the accumulation of iron throughout
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DRUG', 2), ('DIS', 1)])|disease|dysplasia defects AND neuropathy dystrophy|BMD scans PET PSA SPECT|achondroplasia|increased sacral uptake on a bone scan with spect / ct in a patient with entity : normal or abnormal?
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DIS', 2), ('DRUG', 1)])|disease|dysplasia defects AND neuropathy dystrophy|dysplasia hypoplasia osteomyelitis valgus dislocation|achondroplasia|diagnoses included congenital femoral deficiency or proximal femoral focal deficiency in 6 patients , fibular hemimelia in 2 , entity in 2 , and tibial hypoplasia in 1 .
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DIS', 3), ('BIO', 2)])|disease|dysplasia defects AND neuropathy dystrophy|dysplasia osteosarcoma AIS osteoporosis scoliosis|achondroplasia|methods fifteen patients ( 14 with entity and 1 with hypochondroplasia ) underwent lower limb lengthening of the femur ( n = 32 ) and tibia ( n = 28 ) , and
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5)])|disease|dysplasia defects AND neuropathy dystrophy|rice mutants Arabidopsis zebrafish soybean|achondroplasia|we showed that our strategy completely suppressed phenotypes of entity and whole genome sequencing detected no off-target effects .
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DIS', 3)])|disease|dysplasia defects AND neuropathy dystrophy|Pain Diabetes Surgery Obesity GBS|achondroplasia|entity may be associated with compression at the cervicomedullary junction .
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 2)])|disease|dysplasia defects AND neuropathy dystrophy|SMA osteoporosis DMD osteosarcoma CMT|achondroplasia|these observations make erk1 and erk2 an attractive target for the treatment of entity and other fgfr3-related skeletal syndromes .
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|dysplasia defects AND neuropathy dystrophy|DMD CDH SMA FH HCM|achondroplasia|prenatal diagnosis of entity is usually suspected on routine ultrasound with the image of shortened long bones and can be confirmed by molecular testing
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|dysplasia defects AND neuropathy dystrophy|ADHD autism OSAS OSA BPD|achondroplasia|polysomnography is a very useful tool in the evaluation of sleep-disordered breathing in children with entity .
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|dysplasia defects AND neuropathy dystrophy|Africa India Europe Japan CKD|achondroplasia|in 2012 , engberts et al . assessed the existing evidence of the prevalence of tlk in entity .
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5)])|disease|dysplasia defects AND neuropathy dystrophy|lethal milder unusual phenotypic dwarf|achondroplasia|here , a sporadic mutation in a “hot spot” in the fgfr3 gene was responsible for the entity phenotype in our patient  s father .
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5)])|disease|dysplasia defects AND neuropathy dystrophy|France fact mind detail Europe|achondroplasia|the only large empiric study that we are aware of , in entity , found a single recurrence ( not molecularly proven ) in 443 siblings ( ~0 . 2% ) .
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5)])|disease|dysplasia defects AND neuropathy dystrophy|missense latter inactivating triple CFTR|achondroplasia|it has been hypothesized that the entity mutation increases dimerization in the absence of ligand [ 23 ] , but studies in lipid vesicles with the isolated fgfr3
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DIS', 5)])|disease|dysplasia defects AND neuropathy dystrophy|vasculitis dementia psoriasis endometriosis dysplasia|achondroplasia|neither had any features of entity .
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5)])|disease|dysplasia defects AND neuropathy dystrophy|CMT Congenital SMA Tur Genetic|achondroplasia|entity entity is the commonest skeletal dysplasia and is characterized by short stature , rhizomelic limb shortening , limited elbow extension , frontal bossing , and
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DIS', 2), ('BIO', 1)])|disease|dysplasia defects AND neuropathy dystrophy|osteoporosis hyperparathyroidism namely ie eg|achondroplasia|osteotomies are often performed for blount disease , entity , hypophosphatemic rickets and osteogenesis imperfect [ 9 ] .
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5)])|disease|dysplasia defects AND neuropathy dystrophy|neonates cats SAH newborns horses|achondroplasia|mr imaging may be useful in defining the pathophysiology of brain stem compression and hydrocephalus in entity .
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|dysplasia defects AND neuropathy dystrophy|Mutation She picture inheritance Syndrome|achondroplasia|entity is unusual in that there is a common mutation and the other mutations related to the phenotype appear to cluster
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DIS', 3)])|disease|dysplasia defects AND neuropathy dystrophy|autism ADHD disabilities T1D diarrhea|achondroplasia|phenomenon that seems of great importance , and is a reason for alarm for families , since it seems that children with entity want to eat all the time because they are always hungry .
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DIS', 3)])|disease|dysplasia defects AND neuropathy dystrophy|anorexia alcoholism IBS malnutrition pancreatitis|achondroplasia|very interestingly , this phenomenon of constant feeding has been observed in a study using a mouse model of entity .
OrderedDict([('OTHER', 5), ('DIS', 3)])|OrderedDict([('OTHER', 5)])|disease|dysplasia defects AND neuropathy dystrophy|missense splicing inactivating nonsense somatic|achondroplasia|we propose that the entity mutation g380r uncouples ligand-mediated receptor activation from down-regulation at a site where the levels and kinetics of fgfr3 signals are
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 4), ('DIS', 2), ('DRUG', 1)])|disease|neuropathy myopathy AND dysplasia psoriasis|parkinsonism DAT PSP MSA RLS|adrenoleukodystrophy|synopsis levodopa response reveals sepiapterin reductase deficiency in a female heterozygote with entity .
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 4), ('DIS', 4)])|disease|neuropathy myopathy AND dysplasia psoriasis|neuropathy polyneuropathy CMT amyloidosis vasculitis|adrenoleukodystrophy|x-linked entity ( x-ald ) is a genetic disorder caused by a mutation in the abcd1 gene and characterized by progressive demyelination of the
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 5), ('DIS', 3), ('DRUG', 1)])|disease|neuropathy myopathy AND dysplasia psoriasis|ald ALD hypercholesterolemia cataract hyperlipidemia|adrenoleukodystrophy|the human genetic disorder x-linked entity ( x-ald ) is caused by mutations in the abcd1 gene ( encoding aldp , a peroxisomal half atp-binding cassette [ abc ] transporter ) .
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('DIS', 5), ('OTHER', 4)])|disease|neuropathy myopathy AND dysplasia psoriasis|immunodeficiency deafness thrombocytopenia cataract amyloidosis|adrenoleukodystrophy|x-linked entity in a chimpanzee due to an abcd1 mutation reported in multiple unrelated humans .
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('DIS', 4), ('OTHER', 4), ('DRUG', 1)])|disease|neuropathy myopathy AND dysplasia psoriasis|hyperlipidemia hypercholesterolemia myopathy thalassemia PLA|adrenoleukodystrophy|x-linked entity ( x-ald ) is a genetic disorder leading to the accumulation of very long chain fatty acids ( vlcfa ) due to a mutation
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 5), ('DIS', 3), ('BIO', 1)])|disease|neuropathy myopathy AND dysplasia psoriasis|dystrophy myopathy trait anemia lipoprotein|adrenoleukodystrophy|the psd like entity ( ald ) stems from a defect in the membrane transporter protein abcd1 leading to defects in the metabolism of long-chain fatty
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 5), ('DIS', 4), ('DRUG', 1)])|disease|neuropathy myopathy AND dysplasia psoriasis|Obesity hypercholesterolemia Disease Hypertension cardiomyopathy|adrenoleukodystrophy|entity ( ald ) is an x-linked recessive disorder of peroxismal membrane-located protein that impairs transport of very long chain fatty acids ( vlcfa )
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 4), ('DIS', 3), ('BIO', 1)])|disease|neuropathy myopathy AND dysplasia psoriasis|autism migraine ALL ataxia ADHD|adrenoleukodystrophy|[ abnormal findings of dichotic listening test in patients with childhood entity ] .
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('DIS', 5), ('OTHER', 4)])|disease|neuropathy myopathy AND dysplasia psoriasis|neuropathy polyneuropathy sclerosis degeneration demyelination|adrenoleukodystrophy|entity and adrenomyeloneuropathy can be confusing as they show preferential involvement of the peritrigonal white matter , splenium of the corpus callosum ,
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 5), ('DIS', 3)])|disease|neuropathy myopathy AND dysplasia psoriasis|demyelination neurodegeneration CMT neuropathy EDS|adrenoleukodystrophy|loss of abcd1 in astrocytes produces a robust inflammatory response , the oligodendrocytes undergo cell death leading to demyelination in x-linked entity ( x-ald ) .
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('DIS', 5), ('OTHER', 5), ('BIO', 2), ('DRUG', 1)])|disease|neuropathy myopathy AND dysplasia psoriasis|osteoporosis hyperlipidemia anemia immunodeficiency hypercholesterolemia|adrenoleukodystrophy|x-linked entity ( ald ) is a genetically determined disorder that involves the nervous system white matter , axons , adrenal cortex and testes .
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 5)])|disease|neuropathy myopathy AND dysplasia psoriasis|haplotypes alleles deletions aberrations translocations|adrenoleukodystrophy|the frequency of x-linked entity was lower in norway than reported in the literature .
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 5), ('DIS', 3), ('DRUG', 3)])|disease|neuropathy myopathy AND dysplasia psoriasis|synthase Disease lipase Obesity hypercholesterolemia|adrenoleukodystrophy|entity ( ald ) is caused by mutations in abcd1 and results in the accumulation of very long chain fatty acids in the
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 5), ('DIS', 4)])|disease|neuropathy myopathy AND dysplasia psoriasis|T2DM T2D NAFLD IBD NASH|adrenoleukodystrophy|very long chain fatty acids [ 558 , 559 ] ; loss‐of‐function mutations in abcd1 are associated with entity ( omim : 3001002 ) .
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 5), ('DIS', 5)])|disease|neuropathy myopathy AND dysplasia psoriasis|malignancies sarcoidosis cirrhosis vasculitis pheochromocytoma|adrenoleukodystrophy|in the case of patient 2 , extensive investigations were performed to exclude entity .
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 4), ('DIS', 3), ('BIO', 1)])|disease|neuropathy myopathy AND dysplasia psoriasis|CMT immunodeficiency anemia IBD thalassemia|adrenoleukodystrophy|in contrast , gangliosides of x-linked entity patients are characterized by abnormal very long chain fatty acids that are proposed to be associated with autoimmune inflammation .
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 5)])|disease|neuropathy myopathy AND dysplasia psoriasis|format slides pairs immunoassays XL|adrenoleukodystrophy|correlating quantitative mr imaging with histopathology in x-linked entity .
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|disease|neuropathy myopathy AND dysplasia psoriasis|celiac lethal meningococcal familial thrombotic|adrenoleukodystrophy|a de-novo large deletion of 2 . 8 kb produced in the abcd1 gene causing entity disease .
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 4), ('DIS', 3)])|disease|neuropathy myopathy AND dysplasia psoriasis|ataxia ALD encephalopathy ald neurodegeneration|adrenoleukodystrophy|x-linked entity ( x-ald ) is a neurodegenerative disorder caused by mutations in the abcd1 gene , which encodes an atp-binding cassette transporter protein , aldp .
OrderedDict([('OTHER', 5), ('DIS', 4)])|OrderedDict([('OTHER', 5)])|disease|neuropathy myopathy AND dysplasia psoriasis|latter former latest 2nd 1st|adrenoleukodystrophy|furthermore , in the entity study , myeloablative conditioning was used and some have concluded that for future gene therapy trials for disorders with no intrinsic
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|disease|amyloidosis Hcy TTR neuropathy myopathy|MG CRC sarcoidosis SLE IBD|alkaptonuria|these data suggest that this current new method is specific for hga and applicable to the diagnosis of entity .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('DIS', 4)])|disease|amyloidosis Hcy TTR neuropathy myopathy|dysplasia sclerosis cardiomyopathy encephalopathy ataxia|alkaptonuria|introduction entity ( aku ) ( omim #203500 ) is caused by a genetic deficiency of homogentisate dioxygenase ( hgd ) ( ec 1 . 13 . 11 . 5 ) , and is characterised by high
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|disease|amyloidosis Hcy TTR neuropathy myopathy|Case Pain Cases Complications ACC|alkaptonuria|entity presenting as lumbar disc prolapse : case report and review of literature .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 5)])|disease|amyloidosis Hcy TTR neuropathy myopathy|SMA CMT DMD HSP SCD|alkaptonuria|entity is a rare genetic disorder caused by deficiency of the enzyme homogentisic acid oxidase , resulting in accumulation of homogentisic acid
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 5)])|disease|amyloidosis Hcy TTR neuropathy myopathy|Osteoarthritis DMD ACC CMT SMA|alkaptonuria|entity is a rare genetic orphan disease of tyrosine metabolism characterized by an accumulation of homogentisic acid in cartilage and connective
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('DRUG', 4), ('DIS', 1)])|disease|amyloidosis Hcy TTR neuropathy myopathy|arsenic mercury chloroquine gout selenium|alkaptonuria|it can also be associated with copper , phenol , cresol , entity , melanuria , and treatment with l-dopa and alpha methyldopa [ 8 ] .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('DIS', 3)])|disease|amyloidosis Hcy TTR neuropathy myopathy|Hypertension thalassemia cardiomyopathy Diabetes SMA|alkaptonuria|entity ( aku ) , caused by a deficiency of homogentisate dioxygenase , is one of them ( fig . 1 ) .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|amyloidosis Hcy TTR neuropathy myopathy|SLE scleroderma DMD IBD NF1|alkaptonuria|ochronotic arthropathy occurs in patients with entity , manifesting first in the intervertebral discs of the lumbar spine , with subsequent degeneration most often observed in the knee , hip ,
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 5)])|disease|amyloidosis Hcy TTR neuropathy myopathy|DMD SMA autism scoliosis TOF|alkaptonuria|finally , tendon abnormalities have been observed in some rare congenital metabolism disorders such as entity .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('DIS', 5), ('OTHER', 4), ('DRUG', 1)])|disease|amyloidosis Hcy TTR neuropathy myopathy|hyperlipidemia NAFLD metformin GDM gout|alkaptonuria|our case report shows that a metabolic disorder like entity can also be a rare cause of valvular disorder .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('DIS', 4)])|disease|amyloidosis Hcy TTR neuropathy myopathy|herniation degeneration myelopathy headache scoliosis|alkaptonuria|the differential diagnosis of a t1-hyperintense , t2-hypointense disc on magnetic resonance imaging is discussed , with emphasis on the pathophysiology of entity .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|disease|amyloidosis Hcy TTR neuropathy myopathy|SCS meningioma SMA AIS CES|alkaptonuria|we report a rare case of entity presenting as a t1-hyperintense disc herniation .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|amyloidosis Hcy TTR neuropathy myopathy|CMT SCD ALS SMA Asthma|alkaptonuria|entity ( omim #203500 ) is a recessive disorder caused by pathogenic changes in the hgd gene , encoding homogentisate dioxygenase .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('DIS', 2)])|disease|amyloidosis Hcy TTR neuropathy myopathy|rupture instability DVT CTS dislocation|alkaptonuria|patients are described with four spontaneous ruptures of either the patellar tendon or tendo achillis as the first symptom of entity .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('DIS', 3), ('BIO', 1)])|disease|amyloidosis Hcy TTR neuropathy myopathy|thalassemia anemia SMA deafness autism|alkaptonuria|born to consanguineous cousins , to our knowledge , the combination of β-thalassemia and entity , which we have described in this baby , has not been reported earlier .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 5)])|disease|amyloidosis Hcy TTR neuropathy myopathy|newborns babies girls neonates boys|alkaptonuria|introduction in india , the prevalence of inborn errors of metabolism is one in 2497 newborns and entity have incidence of about 1 / 250 , 000 .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('DIS', 3)])|disease|amyloidosis Hcy TTR neuropathy myopathy|JIA SLE scleroderma ALS aging|alkaptonuria|conclusion : scattered previous literature is available regarding disc changes in entity .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('DIS', 4), ('OTHER', 4)])|disease|amyloidosis Hcy TTR neuropathy myopathy|aging degeneration PAD periodontitis calcification|alkaptonuria|although rare , entity appears to severely impact the disc as reflected by cellular and matrix inclusions that contribute to disc-cell pathology .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('DIS', 5), ('OTHER', 3)])|disease|amyloidosis Hcy TTR neuropathy myopathy|cataract glaucoma myopia acidosis hypoglycemia|alkaptonuria|garrod  s “inborn-errors-of-metabolism” in the first decade of the 1900s , sir archibald garrod described “in-born-errors-of-metabolism” : albinism , entity , cystinuria and pentosuria .
OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|amyloidosis Hcy TTR neuropathy myopathy|SMA Diabetes CMT SCD ACC|alkaptonuria|entity is a rare metabolic condition caused by congenital homogentisate oxidase deficiency of recessive autosomal inheritance .
OrderedDict([('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 5)])|disease|malformation fetus palate ears Developmental|twins baby preterm fetus twin|anencephaly|she had history of delivery of entity and was a known case of hypothyroidism .
OrderedDict([('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 5)])|disease|malformation fetus palate ears Developmental|cats neonates rabbits Japan newborns|anencephaly|the present study has focused on the posterior cranial fossa in entity .
OrderedDict([('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 5)])|disease|malformation fetus palate ears Developmental|prematurity abortion IUGR aneuploidy preeclampsia|anencephaly|pgs have proven particularly useful in inducing labor in cases of fetal death in utero , fetal anomaly such as entity , or in complications of pregnancy .
OrderedDict([('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|malformation fetus palate ears Developmental|stillbirth prematurity miscarriage asphyxia abortion|anencephaly|pge was administered extraamniotically to induce labor in cases of fetal death , entity , and hydatidiform mole .
OrderedDict([('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|disease|malformation fetus palate ears Developmental|perforation pneumothorax hypoglycemia pneumonia osteomyelitis|anencephaly|no case of entity was seen in this study .
OrderedDict([('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|disease|malformation fetus palate ears Developmental|myopia NF1 scoliosis malformations cleft|anencephaly|the coexistence of entity and aprosencephaly within a sibship suggests that xk aprosencephaly syndrome may be an autosomal recessive disorder .
