methacholine|DRUG|Efficacy will be evaluated using standard measures of respiratory function , e . g . , FEV1 , entity challenge , serial spirometry .
methacholine|DRUG|S . Spector et al . , Mannitol Inhalational Challenge : Will it replace entity or histamine?
methacholine|DRUG|Moreover , CK-2018571 relaxed entity pre-constricted tracheal rings in a concentration-dependent manner , suggesting its potential utility as a bronchodilator .
methacholine|DRUG|the 500 mg TID treatment group , including serial spirometry , morning and evening peak flow rates and PC20 values in a entity challenge test ( common measures of respiratory function ) .
methacholine|DRUG|· Adding VI to FF also provided further reduction of AHR as measured by entity responsiveness 24h after the allergen provocation .
methacholine|DRUG|PROVOCHOLINE Diagnosis of bronchial airway hyperactivity in subjects who do not have clinically apparent asthma entity CHLORIDE Immunoglobulins IVIG 5% Treatment
methacholine|DRUG|In comparison entity , an approved lung function test in the U . S . , identified 54% of cases .
methacholine|DRUG|Examples include entity and histamine .
methacholine|DRUG|to an individual or company to sell a product meta-analysis Pooling and examining data from a number of studies entity inhalation test A test used in the diagnosis of asthma .
methacholine|DRUG|of 501 patients , and the study showed that Aridol performed as well or better than the only currently approved test , entity .
cytarabine|DRUG|For safety reasons , continuous intrathecal infusion of entity is not a viable option .
cytarabine|DRUG|These patients typically receive frontline therapy , usually chemotherapy , including entity and an anthracycline , a therapy that has not changed in over 40 years .
cytarabine|DRUG|PRODUCTS The PRODUCTS prepared for Enzon by SkyePharma are defined in the SUPPLY AGREEMENT including DepoCyt® , ( entity liposome injection , SKY0101 ) Formulation 1 . 5 ( US ) III .
cytarabine|DRUG|% can be achieved , and patients with good-risk or standard-risk chromosomal changes will typically receive post-remission therapy with high dose entity .
cytarabine|DRUG|entity is one of several drugs most commonly used for this therapy .
cytarabine|DRUG|In May 2007 , our Phase III trial of Onrigintm in combination with entity in relapsed AML was put on clinical hold by the FDA after accrual of 268 patients .
cytarabine|DRUG|from the trial showed positive safety and response rate data for subjects treated with a combination of motixafortide and high-dose entity ( Ara-C ) , or HiDAC .
cytarabine|DRUG|An investigator-sponsored Phase I / II trial in combination with entity for elderly patients with previously untreated AML was initiated in May 2008 .
cytarabine|DRUG|A number of nucleoside drugs , such as gemcitabine and entity , also known as Ara-C , both generic drugs , are in wide use as conventional chemotherapies .
cytarabine|DRUG|is in the efficacy portion of a Phase 2 clinical trial for acute myeloid leukemia ( “AML” ) in combination with low-dose entity ( “LDAC” ) and in combination with decitabine .
cytarabine|DRUG|Because the therapeutic half-life of entity in the CSF is relatively short , frequent and repeated injections are necessary for effective treatment .
cytarabine|DRUG|certain compositions containing vosaroxin , with expiry in 2030 ; and · U . S . Patent No . 7 , 968 , 565 claims a combination of vosaroxin and entity , with expiry in 2026 .
cytarabine|DRUG|The rate of serious adverse events was 55 . 5% in the vosaroxin combination arm compared to 35 . 7% in the placebo and entity arm .
cytarabine|DRUG|Clinical trials have demonstrated , however , that DEPOCYT provides certain clinical advantages versus generic entity .
cytarabine|DRUG|Patients who achieve a CR after induction will go on to receive consolidation therapy with high dose entity ( HiDAC ) with ENTO or placebo as per their randomization assignment .
cytarabine|DRUG|A number of nucleoside drugs , such as gemcitabine , or Gemzar® , from Eli Lilly , and entity , also known as Ara-C , a generic drug , are in wide use as conventional chemotherapies .
cytarabine|DRUG|Our lead product is VYXEOSTM , a nano-scale liposomal formulation of entity : daunorubicin , completed a Phase 3 clinical trial for the treatment of acute myeloid leukemia ( AML ) .
cytarabine|DRUG|High-intensity induction chemotherapy is typically entity plus an anthracycline ( so called 7+3 ) administered over a 28-day cycle .
cytarabine|DRUG|Our Phase III trial of Onrigintm in combination with entity in relapsed AML was put on clinical hold by the FDA in May 2007 .
cytarabine|DRUG|entity acts by inhibiting a vital enzyme in DNA synthesis , resulting in death of a dividing cell .
mometasone|DRUG|Three of the patients who responded received entity steroids tapered to zero by day 21 .
mometasone|DRUG|We are also developing a topical water-based Hydrogel formulation of entity , a medium-potency steroid , primarily for the treatment of atopic dermatitis .
mometasone|DRUG|to $160 million in the first six months of 2013 compared with the same periods of 2012 . Global sales of Dulera ( entity furoate / formoterol fumarate dihydrate )
mometasone|DRUG|^ Nasonex and entity are currently the only other intranasal steroids approved for the treatment of nasal polyps .
mometasone|DRUG|We are currently in formulation development with entity Hydrogel and expect to file an Investigational New Drug application , or IND , in 2006 .
mometasone|DRUG|Indacaterol as a single agent and in combination with an ICS ( entity ) , is being developed by Novartis and Schering-Plough .
mometasone|DRUG|Respiratory Global sales of Nasonex ( entity furoate monohydrate ) , an inhaled nasal corticosteroid for the treatment of nasal allergy symptoms , increased 3% in the first quarter of
mometasone|DRUG|SC loading dose followed by q8w 150mg SC and ( iii ) placebo , in each case concomitant with 400 micrograms daily of entity furoate nasal spray .
mometasone|DRUG|CRx-191 contains a mid-potency glucocorticoid , entity , and a very low dose of the tricyclic anti-depressant , nortriptyline .
mometasone|DRUG|A decision issued in June 2013 held that the Merck patent covering entity furoate monohydrate was valid , but that it was not infringed by Apotex Corp . s proposed product .
mometasone|DRUG|CRx-191 contains a mid-potency glucocorticosteroid , entity , and a very low dose of the tricyclic anti-depressant , nortriptyline .
mometasone|DRUG|Patients are being treated with two multi-dosing frequencies of subcutaneously-administered etokimab or placebo , each in combination with entity furoate nasal spray as background therapy .
mometasone|DRUG|SCH 418131 , MFF , is a combination of two previously approved drugs for the treatment of asthma : entity ( Asmanex ) and formoterol ( Foradil ) .
mometasone|DRUG|Ovixan® is an improved prescription entity cream for the treatment of psoriasis and eczema , and Oviderm® is a moisturizer for the treatment of dry skin .
mometasone|DRUG| QMF149 ( indacaterol acetate / entity furoate ) is a once daily fixed-dose combination being investigated in asthmatic patients who are uncontrolled on an inhaled corticosteroid .
mometasone|DRUG|Novartiss QVM-149 ( entity / glycopyrronium / indacaterol ) is under review by the EMA for asthma .
mometasone|DRUG|during the first quarter of 2004 is primarily due to the purchase of raw materials related to the Eligard , Atrisone , entity and Fluticasone products .
mometasone|DRUG|Prior to treatment with Nomacopan ( Coversin ) , two out of the three patients were already on topical corticosteroids ( entity ) while a third was naïve to steroid treatment .
mometasone|DRUG|New combinations of formoterol with ciclesonide , fluticasone or entity are being developed by Sanofi-Aventis , Abbott ( with SkyePharma ) , and Novartis ( with Schering-Plough ) respectively .
mometasone|DRUG|Nasonex , or entity furoate nasal spray , is currently the only other branded INS approved by the FDA for the treatment of nasal polyps .
prilocaine|DRUG|PHN to receive the Qutenza patch application after a 60-minute pretreatment with an FDA-approved topical anesthetic ( 2 . 5% lidocaine / 2 . 5% entity ) .
prilocaine|DRUG|PSD502 is a unique , proprietary , rapidly absorbed formulation of two , well-established local anesthetics , lidocaine and entity , dispensed in a metered dose spray .
prilocaine|DRUG|EMLA ( lidocaine + entity ) is a local anaesthetic for topical application .
prilocaine|DRUG|PSD502 is a unique , proprietary , rapidly absorbed formulation of two well-established local anesthetics , lidocaine and entity , dispensed in a metered dose spray .
prilocaine|DRUG|> EMLA ( lidocaine and entity ) is used as a local anaesthetic for topical application to prevent pain associated with injections and superficial surgical procedures .
prilocaine|DRUG|The skin permeation data compares a 2 . 5% lidocaine gel and the EMLA cream , which contains 2 . 5% lidocaine and 2 . 5% entity .
prilocaine|DRUG|this product in the third quarter of 2018 . On July 2 , 2018 , we announced approval of an ANDA for Lidocaine and entity Cream USP , 2 . 5% / 2 . 5% .
prilocaine|DRUG|Local intracervical anesthetic block is achieved using 8 . 8 ml Citanest ( entity ) with Octapressin .
prilocaine|DRUG|In particular , the DOJs subpoena to Impax focused on four generic medications : digoxin tablets , terbutaline sulfate tablets , entity / lidocaine cream , and calcipotriene topical solution .
prilocaine|DRUG|Number of products marketed under Lidocaine entity Topical Cream 1 Number of product
prilocaine|DRUG|> EMLA ( lidocaine + entity ) is used as a local anaesthetic for topical application .
prilocaine|DRUG|For example , one non-injectable , subsurface local anesthetic commercially available today is Oraqix® ( lidocaine and entity periodontal gel ) .
dexrazoxane|DRUG|Totect&#xA0 ; &#xAE ; &#xA0 ; ( entity HCl ) is a marketed , injectable treatment for anthracycline extravasation .
dexrazoxane|DRUG|bulk drug substances the muscle relaxants atracurium besylate , pancuronium bromide and vecuronium bromide , the immunosuppressant drug cyclosporine and the prodrug entity .
dexrazoxane|DRUG|Totect® ( entity HCl ) is a marketed , injectable treatment for anthracycline extravasation .
dexrazoxane|DRUG|entity metabolites trap the iron ions involved in the process which leads to myocardial damage caused by anthracycline oncolytic agents such as doxorubicin .
dexrazoxane|DRUG|We launched Totect during a national shortage of entity in late 2017 , resulting in strong initial demand for the product .
dexrazoxane|DRUG|entity is manufactured using a proprietary process covered by patents filed in several countries .
dexrazoxane|DRUG|( f ) " CARDIOXANE-TRADEMARK- " means the substance known by the chemical name of entity , and any analogues or derivatives thereof .
dexrazoxane|DRUG|Sicor S . p . A . manufactures entity according to a proprietary process covered by process patents filed in many countries .
dexrazoxane|DRUG|The Companys entry into the oncology specialty includes two initial supportive care medications : Ethyol® ( amifostine ) injection and Totect® ( entity hydrochloride ) injection .
dexrazoxane|DRUG|ZINECARD ( R ) ( entity for injection ) sold in the U . S . and Canada , is a preparation for reducing cardiac side effects in women with metastatic
dexrazoxane|DRUG|He oversaw the distribution of our new Totect brand during a national shortage of entity resulting in many new customer relationships for the Company .
dexrazoxane|DRUG|Apricus Bio currently markets Totect® ( entity HCl ) , the only drug approved in the US for the treatment of anthracycline extravasation .
dexrazoxane|DRUG|Sicor S . p . A . developed entity with Chiron BV , including performing clinical trials , developing dosage form manufacturing , marketing and sales .
dexrazoxane|DRUG|Totect was acquired by Clinigen in March 2016 to expand its entity portfolio and enter the U . S . market .
dexrazoxane|DRUG|” About Totect® ( entity ) Totect is an anthracycline extravasation agent approved by the United States Food and Drug Administration .
dexrazoxane|DRUG|Totect® ( entity HCl ) was approved by the FDA in 2007 for the treatment of anthracycline extravasation , which is the leaking of chemotherapy
dexrazoxane|DRUG|Administration of entity with such oncolytic agents protects tissues of the heart and allows for higher dosages of the oncolytic agent .
dexrazoxane|DRUG|About Totect® ( entity ) InjectionTotect is an anthracycline extravasation agent approved by the FDA .
dexrazoxane|DRUG|Totect was acquired by Clinigens Specialty Pharmaceuticals ( SP ) division in March 2016 to expand its entity portfolio for the U . S . market .
dexrazoxane|DRUG|Totect® Cumberland announced FDA approval of new labeling of Totect® ( entity hydrochloride ) .
phenylephrine|DRUG|Each 5mL dose contains the API entity HCI , pyrilamine maleate and dextromethorphan HBr .
phenylephrine|DRUG|European Medicines Agencys Committee for Medicinal Products for Human Use had adopted a positive opinion for Omeros drug product Omidria® ( entity and ketorolac injection ) 1% / 0 . 3% .
phenylephrine|DRUG|PSE also competes against entity , an alternate nasal decongestant available in non-prescription products .
phenylephrine|DRUG|Biorphen ( entity HCl injection ) is an alpha-1 adrenergic receptor agonist indicated for the treatment of clinically important hypotension resulting primarily from vasodilation
phenylephrine|DRUG|The companys drug product OMIDRIA® ( entity and ketorolac injection ) 1% / 0 . 3% is marketed for use during cataract surgery or intraocular lens ( IOL ) replacement to maintain
phenylephrine|DRUG|Ongoing entity supply disruptions from 503B compounding facilities , including the announced shutdown of compounding industry leader PharMedium in January , have highlighted the
phenylephrine|DRUG|OTC products contain any one of several active ingredients including glycerin , entity , pramoxine , white petrolatum , shark liver oil and / or witch hazel , for symptomatic relief .
phenylephrine|DRUG|Our marketed drug product OMIDRIA® ( entity and ketorolac injection ) 1% / 0 . 3% was broadly launched in the U . S . in April 2015 for use during cataract surgery or intraocular
phenylephrine|DRUG|Ventrus is also required to reimburse S . L . A . for clinical development costs associated with the technology development of both diltiazem and entity .
phenylephrine|DRUG|is also required to reimburse S . L . A . Pharma for clinical development costs associated with the technology development of both diltiazem and entity .
phenylephrine|DRUG|These products generally contain active ingredients such as acetaminophen , dextromethorphan , diphenhydramine , guaifenesin , loratadine , entity , and pseudoephedrine .
phenylephrine|DRUG|: 267  270 , 1999 Normal subjects , entity gel ( 5% , 10% , 20% , 30% ) applied once to anal verge Resting anal pressure increased by 8% to 33% , effect
phenylephrine|DRUG|ALDEX CT is an antihistamine / decongestant combination administered orally in a chewable tablet form containing the API diphenhydramine HCl and entity HCl .
phenylephrine|DRUG|Our marketed drug product Omidria™ ( entity and ketorolac injection ) 1% / 0 . 3% is approved in the U . S . for use during cataract surgery or intraocular lens , or IOL , replacement
phenylephrine|DRUG|Microdose delivery of entity 10% ( PE - µD ) was associated with significantly less systemic exposure than traditional eye drops ( PE 10% ) .
phenylephrine|DRUG|Application seeking approval from the U . S . Food and Drug Administration to market a generic version of the Companys drug OMIDRIA® ( entity and ketorolac injection ) 1% / 0 . 3% .
phenylephrine|DRUG|On June 28 , 2013 , the Group filed an NDA for Vazculep ( entity hydrochloride injection ) .
phenylephrine|DRUG|entity gel ( VEN 308 ) for the treatment of fecal incontinence associated with ileal pouch anal anastomosis , an FDA orphan indication .
phenylephrine|DRUG|Because of the extensive patient exposure to entity , we intend to develop VEN 308 as a topical formulation through a Section 505 ( b ) NDA .
phenylephrine|DRUG|: 267 - 270 , 1999 Normal subjects , entity gel ( 5% , 10% , 20% , 30% ) applied once to anal verge Resting anal pressure increased by 8% to 33% , effect
pemetrexed|DRUG|In the TH-302 plus entity arm , TH-302 is administered intravenously on days 1 and 8 of a 21 day cycle .
pemetrexed|DRUG|obtain approval for Talotrexin , we will compete with existing antifolate therapies currently being sold by Pfizer ( trimetrexate ) , Eli Lilly & Co . ( entity ) and Novartis ( edatrexate ) .
pemetrexed|DRUG|PTH-305 : NSCLC ( w / entity ) 2 / 2006 to 6 / 2007 400 , 600 136 138 OS was lower in Talabostat vs placebo .
pemetrexed|DRUG|Eagle  s Solution : EP-5101 ( PEMFEXY™ ) EP-5101 is an RTD liquid formulation of entity .
pemetrexed|DRUG|Interim data conducted on a small number of patients showed encouraging response rates with the combination of carboplatin , entity and bavituximab .
pemetrexed|DRUG|Administered as monotherapies , these include entity ( Alimta® ) , docetaxel ( Taxotere® ) , or erlotinib ( Tarceva® ) .
pemetrexed|DRUG|The addition of apatorsen to carboplatin and entity therapy did not demonstrate an overall survival benefit in the study ( HR= 1 . 067 ; 80% CI : 0 . 838-1 . 359 ) .
pemetrexed|DRUG|entity , Supply Agreement Term Sheet In December 2016 , we entered into a binding term sheet with Nang-Kuang Pharmaceutical Co . , LTD and
pemetrexed|DRUG|Of the thirty-two patients with relapsed or refractory NSCLC treated with TH-302 in combination with either docetaxel or entity , eight patients achieved PRs and fourteen patients achieved SD .
pemetrexed|DRUG|·A Phase Ib IST evaluating bavituximab in combination with carboplatin and entity in up to 25 patients with previously untreated Stage IV NSCLC .
pemetrexed|DRUG|with docetaxel in metastatic squamous NSCLC that has progressed after previous therapy ( Arm B ) ; or · in combination with entity and cisplatin in mesothelioma ( Arm C ) .
pemetrexed|DRUG|entity is dosed according to its package insert .
pemetrexed|DRUG|which we allege infringement against Apotex Inc . ( Apotex ) in response to its application to market products using alternative forms of entity .
pemetrexed|DRUG|The aim of the trial is to determine if adding apatorsen to carboplatin and entity therapy could extend PFS outcome .
pemetrexed|DRUG|The second 400-patient trial , evaluating the combination of talabostat with entity versus placebo and entity opened to enrollment in February 2006 .
pemetrexed|DRUG|Each study will combine PF-3512676 with either Avastin® ( bevacizumab ) , Erbitux® ( erlotinib ) or Alimta® ( entity ) .
pemetrexed|DRUG|Patients continued entity with weekly apatorsen or placebo infusions as maintenance treatment until disease progression if they completed a minimum of 3 cycles of chemotherapy treatment .
pemetrexed|DRUG|Some of our competitors include Pfizer ( trimetrexate ) , Eli Lilly & Co . ( entity ) , Novartis ( edatrexate ) , and Allos ( PDX ) , respectively .
pemetrexed|DRUG|Strata 1 and 3 also had maintenance entity or continued EGFR-TKI therapy , respectively .
pemetrexed|DRUG|The DENALI trial is testing demcizumab with entity and carboplatin versus entity and carboplatin alone in first-line advanced non-small cell lung cancer patients .
moxidectin|DRUG|Both products  entity formulations offer numerous advantages over traditional deworming agents .
moxidectin|DRUG|CYDECTIN , a entity product to control parasites in animals , will have patent protection until at least 2011 .
moxidectin|DRUG|The first entity formulation for horses , Equest Gel , was launched in New Zealand .
oxaliplatin|DRUG|This data represents a five-fold improvement to results seen from the entity arm of the study .
oxaliplatin|DRUG|also performed a gene identification study which analyzed over 700 new genes , and identified 16 genes as being predictive of entity benefit for use in patients with stage III disease .
oxaliplatin|DRUG|in 2010 ) , following a court ruling barring manufacturers of generics in the U . S . from selling their unapproved generic versions of entity from June 30 , 2010 .
oxaliplatin|DRUG|currently in clinical trials , including trials for hormone refractory prostate cancer , inoperable liver cancer , and in combination with capecitabine or entity .
oxaliplatin|DRUG|the Company began offering the Oncotype DX colon cancer test for use in patients with stage III disease treated with entity containing adjuvant therapy .
oxaliplatin|DRUG|Other chemotherapies include capecitabine ( Xeloda® ) , entity ( Eloxatin® ) , fluorouracil or leucovorin .
oxaliplatin|DRUG|in the first half of 2010 ) after a court ruling barred generics manufacturers from selling their unauthorized generic versions of entity in the United States from June 30 , 2010 .
oxaliplatin|DRUG|two weeks in patients with advanced non-small cell lung cancer ; and Ø a U . S . Phase III trial in patients undergoing treatment with entity regimens for advanced colorectal cancer .
oxaliplatin|DRUG|Marketed products in oncology include Padexol Injection ( paclitaxel ) , Didox Capsule ( doxifluridine ) , OXP Injection ( entity ) and CrabCan Injection ( irrinotecan ) .
oxaliplatin|DRUG|entity , a formulation of DACH platinum , is a chemotherapeutic which was initially approved in France and in Europe in 1999 for
oxaliplatin|DRUG|On June 30 , 2010 , the Company ceased selling Sun Pharmas entity product in the United States market , pending the appeal .
oxaliplatin|DRUG|the originator of the drug , and several generic manufacturers ; ▪ Carboplatin , marketed by Bristol-Myers Squibb in the US ; and ▪ entity , marketed exclusively by Sanofi-Aventis .
oxaliplatin|DRUG|entity injection 50mg / 10ml and 100mg / 20ml are the AB-rated generic versions of Eloxatin® , which had annual sales of approximately $1 . 4 billion for
oxaliplatin|DRUG|Other combinations of gemcitabine with cisplatin , entity , irinotecan or docetaxel tested in Phase 3 trials have not been of superior benefit to gemcitabine alone .
oxaliplatin|DRUG|For most patients , initial chemotherapy is based on FOLFOX ( 5-FU , leucovorin and entity ) , or similar agents .
oxaliplatin|DRUG|The growth was driven by an increase in Specialty Injectable Pharmaceuticals , primarily a result of the third-quarter launch of entity in solution form in the United States .
oxaliplatin|DRUG|demonstrated preliminary evidence of efficacy but grade 2 innate immune adverse effects were seen with standard doses of gemcitabine and entity and 10 µg / kg doses of MT-3724 .
oxaliplatin|DRUG|Aroplatin Aroplatin is a novel liposomal formulation of a third-generation platinum chemotherapeutic structurally similar to entity , a recently approved treatment for colorectal cancer .
oxaliplatin|DRUG|On August 11 , 2009 , Teva commenced sales of its 50mg / 10ml and 100mg / 20ml entity injection products .
oxaliplatin|DRUG|entity , a compound of DACH platinum , is a chemotherapeutic which was initially approved in Europe in 1999 for the treatment of
levothyroxine|DRUG|Skin reactions , hypothyroidism in patients taking entity replacement , GI perforation , in some cases fatal and tumor lysis syndrome , which can be life threatening , have also been reported
levothyroxine|DRUG|LEVOXYLÒ ( entity sodium tablets , USP ) net sales decreased to $26 million during the second quarter ended June 30 , 2007 from $29 million during the second
levothyroxine|DRUG|If the FDA were to determine that another entity sodium product is bioequivalent to Levoxyl® , generic substitution for Levoxyl® may become possible which could result in a decrease in
levothyroxine|DRUG|COULD BE AFFECTED BY FUTURE ACTIONS OF THE FDA AND BY UNCERTAINTY IN THE entity SODIUM PRODUCT MARKET .
levothyroxine|DRUG|of upfront payment represents the amortization of the upfront payment made to Lannett in connection with our Transition Agreement with entity .
levothyroxine|DRUG|LEVOXYLÒ ( entity sodium tablets , USP ) net sales totaled $32 million during the fourth quarter and $100 million for the year ended December 31 , 2007 , compared
levothyroxine|DRUG|In December 2004 , the entity Sodium tablet product received the AB rating to Synthroid® .
levothyroxine|DRUG|On August 14 , 1997 , the FDA announced in the Federal Register ( 62 FR 43535 ) that orally administered entity sodium drug products are new drugs .
levothyroxine|DRUG|Net sales of Levoxyl ( R ) ( entity sodium tablets , USP ) equaled $28 . 7 million during the first quarter ended March 31 , 2004 , a decrease of 14% from $33 . 2
levothyroxine|DRUG|Volumes were favorably impacted due to increased sales of entity as customer demand increased in anticipation of the transition of the Product .
levothyroxine|DRUG|Complementing our second quarter performance was a well-executed plan associated with the transition of entity .
levothyroxine|DRUG|nitrofurantoin during our 180-day exclusivity period ; the delay in the launch of our fentanyl product and the regulatory actions surrounding entity sodium .
levothyroxine|DRUG|worldwide agreement with Jerome Stevens Pharmaceuticals , Inc . to market and distribute Jerome Stevens  NDA ( New Drug Application ) approved form of entity sodium , USP tablets .
levothyroxine|DRUG|of $2 , 220 , 931 due to an improvement in timely collections , and the launch of the Company  s new product sales campaign for entity Sodium tablets in April 2003 .
levothyroxine|DRUG|Drug Administration , which we refer to as the FDA ,  announced in the Federal Register ( 62 FR 43535 ) that orally administered entity sodium drug products are new drugs .
levothyroxine|DRUG|This dual approval will now allow pharmacists to substitute entity Sodium Tablets for both dominant brands .
levothyroxine|DRUG|THYROMED Chewable Tablets contain the active ingredient entity Sodium , which is a clinically proven replacement for the naturally occurring hormone secreted by the thyroid gland .
levothyroxine|DRUG|These chewable tablets , which are administered daily for the life of the dog , provide entity sodium , a replacement therapy for the hormone normally produced by the dog .
levothyroxine|DRUG|of upfront payment represents the amortization of the upfront payment made to Lannett in connection with our Transition Agreement for entity .
levothyroxine|DRUG|application for an equivalent product after August 14 , 2001 must submit an ANDA seeking approval of a generic substitute for a entity sodium product with an approved NDA .
neomycin|DRUG|Triamcinolone Acetonide and entity Paste Used for neurodermatitis circumscripta and chronic eczema .
neomycin|DRUG|Existing drugs , such as tobramycin , entity , Zithromax® and Zyvox® , demonstrate that successful medicines can modulate RNA function .
neomycin|DRUG|Our products that contain virginiamycin , oxytetracycline or entity are classified by the FDA as medically important antimicrobials .
neomycin|DRUG|Our products that contain virginiamycin , oxytetracycline or entity have previously been classified by the FDA as medically important antibacterials .
neomycin|DRUG|Neoflo is a dressing that incorporates the triple antibiotic , polymyxin B sulfate , bacitracin zinc and entity sulfate .
neomycin|DRUG|The Company believes that current antibiotic therapies , including entity and metronidazole , are inadequate treatments , however , due to their limited antibacterial spectrum and side effects .
neomycin|DRUG|the abnormal plasma amino acid pattern characterized by decreased levels of BCAAs and elevated levels of AAAs , as compared to entity , which was used as an active control .
neomycin|DRUG|Nexavar exposure decreases when coadministered with oral entity .
neomycin|DRUG|Our products that contain virginiamycin , oxytetracycline or entity have previously been classified by the FDA as medically important antimicrobials .
neomycin|DRUG|Neoflo is a dressing that incorporates the triple antibiotic , polymyxin B sulfate , bacitracin zinc and entity sulfate ( Neosporin-Registered Trademark- ) .
tenofovir|DRUG|the later stages of the Phase III clinical trials for adefovir dipivoxil will not arise in the clinical trials for entity DF or that we will achieve adequate treatment benefits .
tenofovir|DRUG|initiate in 2017 the Phase 2b clinical trial to evaluate SB 9200 as a monotherapy and in combination with Viread ( entity ) targeting approximately 200 patients with chronic HBV .
tenofovir|DRUG|entity has potent activity against chronic hepatitis B . It is particularly useful in patients who have developed drug resistance to other
tenofovir|DRUG|unenforceable and / or will not be infringed by Teva  s manufacture , use or sale of a generic fixed-dose combination of emtricitabine and entity disoproxil fumarate .
tenofovir|DRUG|The most commonly used therapy for chronic HBV is life-long suppressive therapy with NRTIs , like entity or entecavir .
tenofovir|DRUG| Viread Sales of Viread® ( entity disoproxil fumarate ) were $189 . 4 million in the third quarter of 2005 , a two percent decrease from $193 . 9 million in the
tenofovir|DRUG|use of Viread should be considered for treating adult patients with HIV-1 strains that are expected to be susceptible to entity as assessed by laboratory testing or treatment history .
tenofovir|DRUG|NRTIs , such as Epivir ( 3TC ) , Emtriva ( FTC ) , Viread ( entity ) , Retrovir ( AZT ) and Zerit ( d4T ) , have become the predominant class of drugs in HIV therapy .
tenofovir|DRUG|TXL is a highly potent analog of the antiviral drug entity DF ( Viread® ) .
tenofovir|DRUG|which Gilead is funding and conducting a Phase 2 clinical trial examining the co-administration of inarigivir and Vemlidy® 25 mg ( entity alafenamide ) in patients infected with chronic HBV .
tenofovir|DRUG|ADDENDUM TO entity DISOPROXIL FUMARATE MANUFACTURING SUPPLY AGREEMENT The Parties hereby acknowledge and agree to the following :
tenofovir|DRUG|nucleotide compound , uses the same proprietary lipid technology as CMX001 to deliver high intracellular concentrations of another potent antiviral drug , entity .
tenofovir|DRUG|and in April 2013 , Gilead and Teva reached an agreement in principle to settle the lawsuit on the patents covering entity disoproxil fumarate contained in the Atripla*
tenofovir|DRUG|We cannot predict the outcome of these proceedings on our entity DF patent application .
tenofovir|DRUG|In addition , in late 2011 , generic entity also became available in Turkey , which resulted in an increase in the rebate for Viread in Turkey .
tenofovir|DRUG|entity DF is in the same class of drugs as adefovir dipivoxil .
tenofovir|DRUG|of CMX157 in healthy volunteers and are on track to complete the ongoing Phase 2a head-to-head study of CMX157 vs . entity DF ( TDF , Gileads Viread® ) .
tenofovir|DRUG|entity and entecavir have emerged as the standard of care in this disease with very low rates of resistance over five
tenofovir|DRUG|The Replicor 401 study , a study of NAPs in combination with entity and pegylated interferon , reported a 39% functional cure rate .
tenofovir|DRUG|In the notice related to Teva  s ANDA for a generic version of Truvada , Teva challenged four patents related to entity disoproxil fumarate and two additional patents related to emtricitabine .
amifostine|DRUG|We are also aware of research relating to the use of high doses of entity ( a drug used to control some of the side effects of chemotherapy and radiation therapy ) for the protection of hearing
amifostine|DRUG|He played key consulting roles in registration strategy and post-registration development of recent products such as entity , docetaxel , CPT-11 and irofulven .
amifostine|DRUG|We anticipate that Ethyolregistered trademark ( entity ) will be a meaningful product for MedImmune following our merger .
amifostine|DRUG|Sales of Ethyol-registered trademark- ( entity ) increased 48% and 23% for the quarter and six months ended June 30 , 1999 , respectively , compared to the same periods
amifostine|DRUG|Medical Applications The arsenal of medical radiation-protectors is limited to ETHYOL™ ( entity ) , sold by MedImmune , and acquired by AstraZeneca International .
amifostine|DRUG|Mycelex-registered trademark- ( clotrimazole ) Troche , which ALZA began marketing in the second half of 1997 , and increased sales of Ethyol-registered trademark- ( entity ) .
amifostine|DRUG|entity ( Ethyolâ ) is marketed by MedImmune , Inc . for use in reduction of chemotherapy-induced kidney toxicity associated with repeated administration of cisplatin
amifostine|DRUG|We are also aware of research relating to the use of high dose entity for the protection of hearing in connection with platinum-based chemotherapy .
amifostine|DRUG|We market Synagis ( palivizumab ) , FluMist ( influenza virus vaccine live , intranasal ) , Ethyol ( entity ) and CytoGam ( cytomegalovirus immune globulin intravenous ( human ) ) .
amifostine|DRUG|Sun Pharmaceutical Industries Limited has submitted an abbreviated new drug application to the FDA for a generic version of Ethyol ( entity ) .
amifostine|DRUG|entity ( Ethyol® ) is marketed by MedImmune , Inc . for use in reduction of chemotherapy-induced kidney toxicity associated with repeated administration of cisplatin
amifostine|DRUG|The Company markets Synagis ( palivizumab ) , Ethyol ( entity ) , and CytoGam ( cytomegalovirus immune globulin intravenous ( human ) ) .
amifostine|DRUG|NEUPOGEN ( R ) currently faces market competition from a competing CSF product , granulocyte macrophage colony stimulating factor ( " GM-CSF " ) and from the chemoprotectant , entity .
amifostine|DRUG|entity ( Ethyol® ) is approved by the FDA as a radioprotector .
amifostine|DRUG|In December 1995 , ALZA entered into a marketing and distribution agreement with U . S . Bioscience , Inc . ( " U . S . Bioscience " ) for Ethyol-Registered Trademark- ( entity ) .
amifostine|DRUG|entity ( Ethyol® ) is marketed by MedImmune , Inc . for use in reduction of chemotherapy-induced kidney toxicity and radiation-induced xerostomia ( damage to the
amifostine|DRUG|entity ( Ethyol ) is marketed by MedImmune , Inc . for use in reduction of chemotherapy-induced kidney toxicity associated with repeated administration of cisplatin
amifostine|DRUG|There is one drug , entity , approved for use in reducing side effects from radiation therapy .
