#CLS_PREDICTION_ENTITY|MASK_PREDICTION_ENTITY|ACTUAL_ENTITY|CLS_PREDICTIONS|MASKED_PREDICTIONS|MASKED_WORD|SENTENCE
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|magnesium sodium chloride phosphate containing|mgcl2 magnesium cacl2 gentamicin atropine|magnesium chloride|potassium chloride , hepes and entity were purchased from sigma .
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('OTHER', 4), ('DRUG', 1)])|drug|magnesium sodium chloride phosphate containing|glycerol atp dntp amp mgcl2|magnesium chloride|the reaction mixture contains 67âmm tris-cl , ph 8 . 5 , with 5âmm entity , 120âî¼m acetoacetyl-coa and 300âî¼m coa . the reaction was performed at room temperature for 5âmin .
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('OTHER', 4), ('DRUG', 4)])|drug|magnesium sodium chloride phosphate containing|potassium magnesium phosphate chloride oxalate|magnesium chloride|sodium chloride and entity pentahydrate were purchased from mallinckrodt baker ( phillipsburg , nj , usa ) .
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|magnesium sodium chloride phosphate containing|propofol sevoflurane lidocaine ketamine isoflurane|magnesium chloride|various anesthetics , including entity ( fauchald 1977 ; rouse and pleijel 2001 ) , menthol crystals ( coutinho and santos 2014 ; glasby and hsieh
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|magnesium sodium chloride phosphate containing|acetonitrile acetone chloroform acetate isopropanol|magnesium chloride|lipoproteins in serum were precipitated by adding entity ( 1 μl of a 1 mol / l stock solution ) and phosphotungstate ( 2 μl of a 4% stock solution in 0 . 19 mol / l
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|magnesium sodium chloride phosphate containing|edta hcl kcl naoh cacl2|magnesium chloride|hydrolysis for quantification of acr-dg and hne-dg by lc-ms / ms dna ( 0 . 1–10 µg ) was dissolved in 125–150 µl of 5 mm entity and spiked with internal standards .
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|magnesium sodium chloride phosphate containing|free exogenous liposomal more pure|magnesium chloride|administration of heparin , which has no anticoagulant effect but some membrane effect , or you can prevent it by delivery of entity atp .
OrderedDict([('OTHER', 5), ('DRUG', 4)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|magnesium sodium chloride phosphate containing|magnesium mgcl2 phosphate mgso4 potassium|magnesium chloride|by 100ul / well of 10 µm dcf in pbs-ca 2+ mg 2+ ( pbs containing 0 . 9 mm calcium chloride and 0 . 5 mm entity ) and the plates were incubated for 20 min at 37°c , 5%co 2 .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|mesoderm mesenchyme endoderm ectoderm embryo|lung bud|as soon as the early entity emerges from the anterior foregut , it becomes surrounded by lateral plate mesoderm , which will develop into the various mesenchymal lineages
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|lung limb skeletal embryonic craniofacial|lung bud|it is clear from the complexity of epithelial–mesodermal interactions during entity morphogenesis that signaling components of wnt , shh , fgf , or bmp work together .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|lung lumen lungs bronchi lavage|lung bud|( i ) staining was detected on sagittal section in epithelial cells of the bronchi ( arrow ) within the entity ( lb ) .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|primitive secondary intestinal parietal ventral|lung bud|the entity endoderm subsequently undergoes several rounds of budding and branching .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|embryos fetuses uterus placenta placentas|lung bud|chip was performed with chromatin from e11 . 5 day entity immunoprecipitated with nkx2-1-specific antibody or its isotype control .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|skeletal pelvic limb mammary embryonic|lung bud|into the mechanisms of wnt7b signaling revealed that wnt7b broadly regulates the development of smooth muscle cells in the early entity mesenchyme .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|tissue|ring lung valve from branching|wnt epithelial embryonic its crc|lung bud|disruption of ra signaling in in vitro mouse foregut cultures impairs entity initiation [ 42 ] .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|stalk bud sphere rod head|lung bud|in the domain branching mode , the entity elongates , and new buds appear first on one side of the stalk in a direction perpendicular to the main axis
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|palate cilium endpoint cortex cilia|lung bud|these results demonstrate that the primary entity begins to develop after hatching .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 1), ('BIO', 1)])|tissue|ring lung valve from branching|cerebellum cochlea epithelium hindbrain medulla|lung bud|( civ ) the developing otocyst and ( cv ) entity show no staining .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|multiple developing developmental complex primitive|lung bud|speculate that the pathologies of this case originated from a regional disturbance of common embryologic origin during 2 different phases of entity foregut malformations .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|distal root finger proximal digit|lung bud|cells in the entity tips upregulate target genes including sprouty2 , bmp2 & 4 and sonic hedgehog that act to further refine fgf signalling and
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|tracheal bronchial lung alveolar airways|lung bud|knockout of hhip in mice led to the inhibition of entity branching and neonatal respiratory failure .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|lung but liver while although|lung bud|lung initiation events are unaffected in hox5 triple mutants entity initiation events are morphologically indistinguishable between controls and hox5 triple mutants ( figure 2a ) .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|portion origin entity region tract|lung bud|of 3 sites : the enteric portion of the foregut ( dorsal ) ; respiratory portion of the foregut ( ventral ) ; or an accessory entity , which usually occurs caudal to the normal entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|tissue|ring lung valve from branching|tubule tubular tubules glomerular nephron|lung bud|fgf10 signaling , which is active in the mesenchyme at the very distal tips of branching tubules and is critical for entity formation and epithelial branching .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|organoids lymphatic bowel sac nec|lung bud|stem cells ( hescs ) that were spatially organized in a similar way to developing entitys in vivo ; they called these entity organoids ( lbos ) .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|atrial ventricular lung valve septal|lung bud|shh signaling drives both atrial septation and entity morphogenesis through previously described downstream targets .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|lung nasal capillary bud distal|lung bud|[ 34 , 102 ] likewise , fetal-derived entity tip progenitors cultured in vitro readily differentiate into airway cell types but require co-culture with fetal lung mesenchyme for alveolar
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|tissue|ring lung valve from branching|lung alveolar embryonic differentiation tumour|lung bud|liver , raised the possibility that endothelial cells might also play a critical role in respiratory field specification and entity initiation .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|cell|mesenchymal derived multipotent progenitor primitive|biomaterials nanotechnology technology genomics reprogramming|periosteum derived progenitor cells|et al . solid-supported lipid bilayers as a novel platform to engineer emergence of stem cell fate and tissue architecture using entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|mesenchymal derived multipotent progenitor primitive|they these mscs both materials|periosteum derived progenitor cells|entity are already in clinical use for the regeneration of upper jaw bones [ 2 , 4 , 14 ] .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 4)])|cell|mesenchymal derived multipotent progenitor primitive|mscs fibroblasts cells they chondrocytes|periosteum derived progenitor cells|entity may serve as an optimal cell source for tissue engineering based on their accessibility , ability to proliferate rapidly , and capability
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 4)])|cell|mesenchymal derived multipotent progenitor primitive|cells chondrocytes mscs progenitors fibroblasts|periosteum derived progenitor cells|periosteum entity ( pdpcs ) have been shown to display multipotency at single cell level and meet the criteria for classification as mscs ( de
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|mesenchymal derived multipotent progenitor primitive|chondrocytes chondrocyte hepatocytes cartilage osteoblasts|periosteum derived progenitor cells|the effect of active ra-sera on osteochondrogenic differentiation of chondrogenic atdc5 cells and primary human entity ( hpdc ) was determined in micromass culture .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 4), ('DRUG', 1)])|cell|mesenchymal derived multipotent progenitor primitive|bmp bdnf osteocalcin rankl akt|periosteum derived progenitor cells|of these , a pivotal role for entity in bone healing has been confirmed in several in vitro and in vivo studies , though it is not clear if
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|cell|mesenchymal derived multipotent progenitor primitive|mscs bmscs chondrocytes msc hmscs|periosteum derived progenitor cells|in addition to their robust proliferation aptitude , it is well established that entity have the potential to differentiate into both bone and cartilage .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 1), ('DIS', 1)])|cell|mesenchymal derived multipotent progenitor primitive|chondrocytes tendons cartilage hips embryos|periosteum derived progenitor cells|in contrast , rat entity treated with bmp2 developed hypertrophic chondrocytes .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|mesenchymal derived multipotent progenitor primitive|cells million 000 mm3 fibroblasts|periosteum derived progenitor cells|– 101 entity ( pdpcs ) periosteum , as a whole tissue , satisfies the three requirements of a tissue engineered construct : it contains cells , a scaffold ,
OrderedDict([('OTHER', 5)])|OrderedDict([('BIO', 5), ('OTHER', 5), ('DIS', 1)])|cell|mesenchymal derived multipotent progenitor primitive|monocytes leukocytes neutrophils macrophages fibroblasts|periosteum derived progenitor cells|human entity express distinct chemokine receptors and migrate upon stimulation with ccl2 , ccl25 , cxcl8 , cxcl12 , and cxcl13 .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|cell|mesenchymal derived multipotent progenitor primitive|exosomes nanotechnology genomics technology biomaterials|periosteum derived progenitor cells|solid-supported lipid bilayers to drive stem cell fate and tissue architecture using entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 1), ('DIS', 1)])|cell|mesenchymal derived multipotent progenitor primitive|mscs msc hscs bmscs cscs|periosteum derived progenitor cells|the multipotency and growth characteristic of entity is known [ 13 ] .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 3)])|cell|mesenchymal derived multipotent progenitor primitive|fibroblasts islets hepatocytes monocytes ipscs|periosteum derived progenitor cells|transplantation of insulin-producing cells differentiated from human entity ameliorate hyperglycemia in diabetic mice .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 4)])|cell|mesenchymal derived multipotent progenitor primitive|cells progenitors chondrocytes fibroblasts mscs|periosteum derived progenitor cells|entity ( pdpcs ) isolated from the adult periosteum can differentiate into several specific cell types .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|mesenchymal derived multipotent progenitor primitive|platelets albumin chondrocytes exosomes collagen|periosteum derived progenitor cells|herein , we report on the effects of microaggregating human entity on chondrogenic differentiation and cartilage formation both in vitro and in vivo .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 3)])|cell|mesenchymal derived multipotent progenitor primitive|chondrocytes mscs pcs cells pbmcs|periosteum derived progenitor cells|the mesengenic multipotency of cryopreserved entity ( pdpcs ) for chondrogenesis , osteogenesis and adipogenesis was investigated .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 1), ('BIO', 1)])|cell|mesenchymal derived multipotent progenitor primitive|adipose monocyte fibroblast placental cell|periosteum derived progenitor cells|recently , daos group reported that human entity derived insulin-producing cells ameliorate hyperglycemia in diabetic mouse model [ 5 ] .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 3)])|cell|mesenchymal derived multipotent progenitor primitive|chondrocytes mscs msc chondrocyte cells|periosteum derived progenitor cells|isolation of human entity using immunophenotypes for chondrogenesis .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|cell|mesenchymal derived multipotent progenitor primitive|progenitors cells epcs pericytes fibroblasts|periosteum derived progenitor cells|entity ( pdpcs ) were isolated by characteristic surface markers .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 3)])|cell|mesenchymal derived multipotent progenitor primitive|mscs cells they fibroblasts hscs|periosteum derived progenitor cells|entity feature multi-differentiation potency and the ability to proliferate rapidly .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|epithelium tissue mucosa dermis epidermis|perineurium|the india ink did not penetrate the entity in any of the specimens .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 4), ('BIO', 2)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|glomeruli axons astrocytes neurons microglia|perineurium|however , in 13-month-old rats , glut3 polypeptide is present in myelinated fibers , endoneurial capillaries , and entity .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|posterior terminal proximal temporal caudal|perineurium|among the strongest cephalic signal was from the entity region of an intra-orbital nerve , likely ophthalmic ( fig .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|nerve nerves muscle ganglion stroma|perineurium|[ 9 ] no abnormal cells were seen in the endoneurium , epineurium , or entity .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|tendon nerve pedicle muscle fascia|perineurium|histologically , the entity along with the underlying nerve fascicle was undulated in the control specimens and straightened out in the stretched specimens .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|liver rats livers kidney kidneys|perineurium|peptides were generated , and their effect on cells both in vitro ( human epithelial colorectal adenocarcinoma , caco-2 ) and in vivo ( rat entity ) was studied .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|sheath nerve ganglion epidermis myelin|perineurium|consists in the injury of the axon and the myelin sheath with the preservation of the continuity of the endoneurium , entity and epineurium .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 2)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|nerves axons neurons nerve astrocytes|perineurium|cytoplasmic inclusions were seen in vascular smooth muscle cells , endoneurium , and entity .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|membrane sheath tissue muscle fascia|perineurium|when the nerve failed under tension , the entity inside the nerve ruptured , but the exterior of the nerve remained intact .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|tissue layer fiber network muscle|perineurium|fascicular entity thickness , size , and position affect model predictions of neural excitation the number of applications using neural prosthetic interfaces is
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|nerves fibers myelin axons periphery|perineurium|show that in normal mouse muscles mmp-2 and mmp-9 are localized at the neuromuscular junctions , in schwann cells and the entity of the intramuscular nerves .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|nerve nerves muscle tissue ganglion|perineurium|cancer tissue stained with the s100 antibody indicating the presence of scs in the nerve ( arrow ) with cancer invading the entity ( × 20 ) .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|periphery nerves plexus roots sheath|perineurium|( d ) itga6 expression ( dark brown ) on pancreatic cancer cells ( × 20 ) invading the entity of the same nerve depicted in part c and within scs as expected .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|epidermis matrix periphery myelin nerve|perineurium|cd44 expression was detected in axon–schwann cell bundles , in endoneurium , and in the entity ( fig . 1 a ) .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|axons fibers dendrites capillaries nerves|perineurium|in adult nerves , however , staining was greatly reduced both in nerve bundles ( fig . 1 b ) and in entity ( data not shown ) .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|muscle muscles cartilage bones tendons|perineurium|immunohistochemical stain on mms frozen sections in clearing a gct of the foot with extension along nerves without involvement of entity .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|sheath nerve axon muscle bbb|perineurium|( fascicles ) have small diameters ( 100â300ââµm ) and are contained within a mechanically strong and a highly , electrically insulated membrane called the entity 11 .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|face eyes brains skull brain|perineurium|in the entity of the older rats with protein deficiency , imp density was significantly greater in the e face than in the controls but not different in the p face .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|liver kidneys brain brains kidney|perineurium|the delay in the development of enzymatic activity in the entity of protein-deficient rats that has been demonstrated histochemically is therefore not paralleled by a reduction in imps .
OrderedDict([('OTHER', 3), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|tissue|epidural intrathecal nerve bupivacaine lidocaine|sheath fascia pns tendon appendix|perineurium|the electrodes do not penetrate the protective sheath ( entity ) , and thus are less invasive and minimize the disturbances to the neural tissue .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|autoimmune_disease|transverse extension spinal epidural reaction|transverse sinus myel lymphocytic sigmoid|myelitis transverse|transverse entity myelitis must be differentiated from spinal cord metastasis , spinal cord compression and infectious diseases .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|autoimmune_disease|transverse extension spinal epidural reaction|myel transverse longitudinal lumbar median|myelitis transverse|hpv vaccine and transverse entity myelitis ( tm ) is the paradigm of inflammatory myelopathy , in which an immune-mediated process causes neural injury to the spinal cord ,
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|autoimmune_disease|transverse extension spinal epidural reaction|myel lumbar transverse longitudinal ascending|myelitis transverse|[ 1 ] transverse entity myelitis is seen mostly in the neurology or orthopedic inpatients .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 3), ('DIS', 1)])|cell|cell osteocytes cells cellular oste|osteoclasts osteocytes chondrocytes fibroblasts astrocytes|osteocytes|osteoblasts and entity of the femoral cortex in mice , and the iliac bones of patients prescribed glucocorticoids for some years , undergo apoptosis [
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 3), ('DIS', 1)])|cell|cell osteocytes cells cellular oste|hepatocytes astrocytes cardiomyocytes liver osteocytes|osteocytes|how does senescence in this regard apply to post-mitotic cell populations such as fully differentiated neurons , entity , skeletal and cardiac muscle cells?
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|cell|cell osteocytes cells cellular oste|dendrites neurons they cells motoneurons|osteocytes|some studies also hint at the possibility for dendrite regeneration as entity are capable of remodeling their perilacunar matrix [ 90 , 116 ] .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|cell|cell osteocytes cells cellular oste|cells osteoclasts macrophages osteoblasts osteocytes|osteocytes|interestingly , we found a lower number of rankl-positive entity in dp+ifx group than that in dp group .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 3), ('DIS', 1)])|cell|cell osteocytes cells cellular oste|cells microorganisms organisms bacteria microbes|osteocytes|the fine particulate bone powders contained more living entity in comparison with the larger bone grafts and may accelerate the healing of bone defects compared with conventional autografts .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('DRUG', 1), ('DIS', 1)])|cell|cell osteocytes cells cellular oste|mineralization osteoblasts cartilage differentiation porosity|osteocytes|animals in bp+tm+sadc group histologically showed signs of osteonecrotic bone with irregular borders , loss of entity and absence of osteocytic lacunae .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|cell osteocytes cells cellular oste|chondrocytes osteoblasts osteocytes pbmcs mice|osteocytes|in females , deletion of mir21 from entity did not alter the distribution of cartilage and mineralized bone in newborn mice ( fig . 4a ) .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|cell|cell osteocytes cells cellular oste|synovial dermal osteoblasts cutaneous gingival|osteocytes|pulsating fluid flow increases nitric oxide ( no ) synthesis by entity but not periosteal fibroblasts--correlation with prostaglandin upregulation .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|cell osteocytes cells cellular oste|cells osteocytes osteoblasts osteoclasts bones|osteocytes|entity are extremely sensitive to fluid shear stress , a phenomenon that may be related to mechanical adaptation of bone ( faseb j
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 4), ('DIS', 1)])|cell|cell osteocytes cells cellular oste|nuclei cells neurons keratinocytes cytoplasm|osteocytes|the negative control of caspase‐3 immunohistochemistry showed no apparent immunopositivity in entity ( fig . 4 d ) .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|cell osteocytes cells cellular oste|osteocytes osteoblasts mice humans vivo|osteocytes|hence , these results demonstrate that loss of autophagy in entity leads to low bone mass associated with low bone remodeling and suggest that a decline in osteocyte autophagy with age
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 2), ('DIS', 1)])|cell|cell osteocytes cells cellular oste|cells osteoclasts osteocytes osteoblasts macrophages|osteocytes|a procedure for counting entity in compact bone .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 3), ('DIS', 1)])|cell|cell osteocytes cells cellular oste|osteoclasts chondrocytes macrophages osteocytes fibroblasts|osteocytes|it is primarily expressed and secreted by osteoblasts and entity in bone tissue 7 , 8 .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|cell osteocytes cells cellular oste|osteocytes they osteoblasts osteoclasts mscs|osteocytes|because entity are terminally differentiated osteoblasts , the result is an osteoblast- and osteocyte-specific post-natal knockout .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 4), ('DIS', 1)])|cell|cell osteocytes cells cellular oste|chondrocytes fibroblasts osteocytes astrocytes keratinocytes|osteocytes|amplitude ratio alone ) , and 93 . 7% ( both transit time and impedance amplitude ratio as input to neural network ) for osteoblasts and entity .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|cell osteocytes cells cellular oste|well osteoclasts cells matrix osteoblasts|osteocytes|presented that incorporates some physiologic features of cortical bone remodeling , such as matrix synthesizing activity of osteoblasts , their burial as entity , and elimination of cells .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|cell osteocytes cells cellular oste|cells slides nuclei plaques sections|osteocytes|images of entity were acquired at ×80 , 000 to ×100 , 000 magnifications .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 3), ('DIS', 1)])|cell|cell osteocytes cells cellular oste|osteoclasts chondrocytes fibroblasts osteocytes macrophages|osteocytes|this could be due to transgene expression differences in entity versus osteoblasts at this skeletal site in these mouse models .
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5)])|cell|cell osteocytes cells cellular oste|osteocytes osteoblasts osteoclasts they hscs|osteocytes|therefore , entity comprise the overwhelming majority of cells in the adult rat ulnar mid-diaphysis and by far the most likely site of
OrderedDict([('OTHER', 5), ('BIO', 3)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|cell osteocytes cells cellular oste|vivo mice humans osteoblasts chondrocytes|osteocytes|% ) mechanosensitive genes are regulated by neither fak deletion nor pf562271 , indicating that additional fak-independent mechanotransduction signaling arms exist in entity .
OrderedDict([('OTHER', 5), ('DIS', 2)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|cardiovascular_disease|arteriovenous brain embolism paradoxical lung|leak trapping leakage contamination embolism|embolism|such ports were not optimal for the work requirements of beating-heart transcardiac interventions , primarily due to the risk of air entity during instrument introduction .
OrderedDict([('OTHER', 5), ('DIS', 2)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|cardiovascular_disease|arteriovenous brain embolism paradoxical lung|reaction overdose embolism accumulation nephropathy|embolism|one patient was suspected of lipiodol entity with lung injury after transarterial chemoembolization for hepatocellular carcinoma .
OrderedDict([('OTHER', 5), ('DIS', 2)])|OrderedDict([('DIS', 5), ('OTHER', 4)])|cardiovascular_disease|arteriovenous brain embolism paradoxical lung|embolism edema infarction hemorrhage fibrosis|embolism|serious complications such as acute pulmonary hypertension , cardiovascular collapse and pulmonary entity were not encountered .
OrderedDict([('OTHER', 5), ('DIS', 2)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|cardiovascular_disease|arteriovenous brain embolism paradoxical lung|entity embolism exacerbation involvement morbidity|embolism|although pulmonary entity was more common in octogenarians after pd , development of pulmonary entity was non-fatal and did not result in long-term disability .
OrderedDict([('OTHER', 5), ('DIS', 2)])|OrderedDict([('OTHER', 5), ('DIS', 3)])|cardiovascular_disease|arteriovenous brain embolism paradoxical lung|embolism pollution challenge hypoxia trapping|embolism|our data suggest that the decreases in both cerebral blood flow and brain function seen after air entity require the presence of leukocytes .
