#CLS_PREDICTION_ENTITY|MASK_PREDICTION_ENTITY|ACTUAL_ENTITY|CLS_PREDICTIONS|MASKED_PREDICTIONS|MASKED_WORD|SENTENCE
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 4), ('BIO', 2), ('DIS', 1)])|tissue|layer layers epithelium epithelial into|epidermal follicle microscopic epithelial tumour|theca cell layer|is further reflected by the difficulty to separate theca and stromal cell clusters even in large secondary follicles with visible entity growth 21 .
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 5)])|tissue|layer layers epithelium epithelial into|cytoplasm follicles ovary lumen majority|theca cell layer|signal for c-kit mrna was also detected in the entity of small- and medium-sized follicles ( fig . 2e ) and throughout the cl in large luteal cells ( fig . 3a
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 4), ('BIO', 1)])|tissue|layer layers epithelium epithelial into|few follicle stroma dome nucleus|theca cell layer|were used because their size correlates with the histological appearance of early antral follicles containing multiple granulosa cells layers , a entity , and an antral space [ 22 ] .
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|tissue|layer layers epithelium epithelial into|spleen cns thymus lungs hippocampus|theca cell layer|thy1 is rarely localized in gcs but is always present in the entity of all adult mice .
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|tissue|layer layers epithelium epithelial into|blastocyst ovary nodule zone teratoma|theca cell layer|advanced secondary follicles were slightly larger and had a developing entity .
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 4), ('BIO', 1)])|tissue|layer layers epithelium epithelial into|follicle follicles epithelium epidermis lumen|theca cell layer|laminin staining is strongly concentrated around the entity on the periphery of the follicle and is indicative of formation of the follicle basement membrane ( supplementary fig . 5m , n
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 4), ('BIO', 1)])|tissue|layer layers epithelium epithelial into|follicle follicles epithelium epidermis lumen|theca cell layer|laminin staining is strongly concentrated around the entity on the periphery of the follicle and is indicative of formation of the follicle basement membrane ( supplementary fig . 5m , n
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 3), ('BIO', 2)])|tissue|layer layers epithelium epithelial into|cytoplasm stroma epithelium nucleolus nucleus|theca cell layer|the lncrna zfas1 appears to be restricted to somatic cells , e . g . , the mural granuloma cell layer and the entity in the small antral follicle ( resource data ) .
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|tissue|layer layers epithelium epithelial into|ovary ovaries testis uterus testes|theca cell layer|the ovary of 21-day-old intact mice , erk1 / 2 and phospho-erk1 / 2 positive cells but not cyp17a1 positive cells were observed in the entity ( figure 3 a , e , i , m , q and u ) .
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 5)])|tissue|layer layers epithelium epithelial into|ovary oocytes granulosa follicle cytoplasm|theca cell layer|adh1 and aldh1a1 were also expressed in granulosa cells , though higher expression levels were observed in the entity [ 7 ] .
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 5)])|tissue|layer layers epithelium epithelial into|follicle colony oocyte blastocyst tube|theca cell layer|gene expression of gdf9 , an oocyte-derived growth factor affecting entity formation , is reduced in ovaries of anovulatory pcos women , linking dysregulated oocyte gdf9 gene
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 3), ('BIO', 2)])|tissue|layer layers epithelium epithelial into|stroma epithelium follicles cytoplasm follicle|theca cell layer|ovarian sections from dhea + kok group revealed low expression of iba-1 in the entity ( c–f ) of follicles and stroma ( g–j ) compared with that of dhea group .
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 4), ('BIO', 1)])|tissue|layer layers epithelium epithelial into|follicles ovaries ovary oocytes epithelium|theca cell layer|in ovaries of normal and kok group , expression of this marker was rarely observed in entity of follicles and stroma ( c , f , g , and j ) .
OrderedDict([('OTHER', 3), ('BIO', 2)])|OrderedDict([('OTHER', 3), ('BIO', 2)])|tissue|layer layers epithelium epithelial into|majority follicles epithelium stroma cytoplasm|theca cell layer|through enhancing its interaction with becn1 and bcl2l1 , not only to inhibit autophagy , but also to suppress apoptosis in the entity of the mature follicles .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('OTHER', 4), ('BIO', 1)])|cell|lymphocytes tumour leukocytes pigment labeled|lymphocytes antigens receptors requires functions|lymphocytes|the toll-like receptor repertoire of human b entity : inducible and selective expression of tlr9 and tlr10 in normal and transformed cells .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('BIO', 3), ('OTHER', 3), ('DRUG', 1), ('DIS', 1)])|cell|lymphocytes tumour leukocytes pigment labeled|dcs macrophages monocytes neutrophils nk|lymphocytes|the top upregulated genes involved activation of entity ( sh2d1a ) , nk cells ( klrc2 ) , dcs ( clec4c ) , several chemokines , il7r and immune regulators pld1 and irf5 .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('BIO', 4), ('OTHER', 2), ('DRUG', 1), ('DIS', 1)])|cell|lymphocytes tumour leukocytes pigment labeled|lymphocytes leukocytes macrophages monocytes til|lymphocytes|in her2+ and triple negative breast cancers , even 10% increases in tumor infiltrating entity ( tils ) predict improved prognosis to adjuvant chemotherapy .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('BIO', 4), ('OTHER', 3), ('DRUG', 2), ('DIS', 2)])|cell|lymphocytes tumour leukocytes pigment labeled|macrophages monocytes dcs adipocytes hscs|lymphocytes|mir-150 in suppressing ec functions and expanded the current knowledge of its cellular localization , previously reported in monocytes , and mature entity .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('OTHER', 4), ('BIO', 1)])|cell|lymphocytes tumour leukocytes pigment labeled|lymphocytes progenitors precursors clones lymphocyte|lymphocytes|selection of neoantigen-specific t cells from the tumour the most recent strategies for selection of t entity for act are based on neoantigen specificity .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('BIO', 2), ('DRUG', 2), ('OTHER', 2), ('DIS', 1)])|cell|lymphocytes tumour leukocytes pigment labeled|cytokines lymphocytes subsets dcs macrophages|lymphocytes|role in deregulation of dc differentiation and selectively affect a group of genes involved in stimulation and chemotaxis of th1 entity .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('OTHER', 5)])|cell|lymphocytes tumour leukocytes pigment labeled|situ vivo humans csf urine|lymphocytes|furthermore , a mosaic distribution of mlid might delude an isolated icr1 lom in entity in the patients from our nlrp5 variant families .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('BIO', 5), ('OTHER', 2), ('DIS', 1)])|cell|lymphocytes tumour leukocytes pigment labeled|lymphocytes neutrophils leukocytes platelets eosinophils|lymphocytes|an increase in numbers of circulating entity during natalizumab treatment corroborates with the natalizumab´s blocking effect on lymphocyte extravasation [ 5 ] .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('OTHER', 5)])|cell|lymphocytes tumour leukocytes pigment labeled|cultures specimens sections embryos extracts|lymphocytes|cultured entity of proband or parents were not available for fish validation or to localize the duplication .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('BIO', 5), ('OTHER', 1)])|cell|lymphocytes tumour leukocytes pigment labeled|lymphocytes leukocytes monocytes fibroblasts neutrophils|lymphocytes|normal neutrophils incubated with t entity from infectious mononucleosis patients generated significantly less of each ros than did those incubated with t cells from either control
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('BIO', 3), ('OTHER', 3), ('DRUG', 1), ('DIS', 1)])|cell|lymphocytes tumour leukocytes pigment labeled|lymphocytes cd8 monocytes counts macrophages|lymphocytes|remissions rates were statistically lower with repeated courses of these drugs , and long-term toxicity to the immune system , particularly cd4+ entity , accumulated .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('OTHER', 5)])|cell|lymphocytes tumour leukocytes pigment labeled|distributions datasets sets sequences individuals|lymphocytes|in this paper , i will contrast the two perspectives by discussing data where apparently identical entity show variation .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('BIO', 4), ('OTHER', 2), ('DRUG', 1), ('DIS', 1)])|cell|lymphocytes tumour leukocytes pigment labeled|lymphocytes monocytes macrophages leukocytes lymphocyte|lymphocytes|these results suggest that cd43-mediated recruitment of inflammatory monocytes and t entity is directly involved in the induction of acute cardiomyopathy .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('OTHER', 4), ('BIO', 3)])|cell|lymphocytes tumour leukocytes pigment labeled|lymphocytes monocytes counts subsets thymocytes|lymphocytes|offspring ( 50% transgenic , 50% non-transgenic ) were typed by staining of blood cd4 + entity using the clonotype-specific monoclonal antibody ( mab ) gb113 .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('BIO', 4), ('OTHER', 2), ('DRUG', 1), ('DIS', 1)])|cell|lymphocytes tumour leukocytes pigment labeled|lymphocytes lymphocyte macrophages monocytes leukocytes|lymphocytes|low expression of estrogen receptor β in t entity and high serum levels of anti-estrogen receptor α antibodies impact disease activity in female patients with systemic lupus erythematosus
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('DIS', 3), ('OTHER', 3), ('BIO', 2)])|cell|lymphocytes tumour leukocytes pigment labeled|neoplasia lymphocytes metaplasia hyperplasia epithelium|lymphocytes|duodenal intraepithelial entity in the h . pylori + cases had a latent cytotoxic phenotype , h . pylori was not visualized in any of the
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('BIO', 3), ('OTHER', 2), ('DRUG', 1), ('DIS', 1)])|cell|lymphocytes tumour leukocytes pigment labeled|lymphocytes lymphocyte macrophages receptors leukocytes|lymphocytes|in some conditions , such as celiac disease , activation of cd8αβ + cytotoxic t entity is associated with epithelial damage .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('BIO', 4), ('OTHER', 3), ('DIS', 2), ('DRUG', 1)])|cell|lymphocytes tumour leukocytes pigment labeled|lymphocytes tregs monocytes macrophages eosinophils|lymphocytes|wc1 + γδ t cells represent a major population of entity in the peripheral blood of ruminants , particularly young calves .
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('BIO', 5), ('OTHER', 2), ('DRUG', 1), ('DIS', 1)])|cell|lymphocytes tumour leukocytes pigment labeled|lymphocytes monocytes macrophages neurons fibroblasts|lymphocytes|altered th / treg balance in nfat5-deficient t entity in the absence of osmotic stress we next analyzed whether nfat5-deficient t cells showed differences in cytokine expression in response
OrderedDict([('OTHER', 3), ('BIO', 2), ('DIS', 2)])|OrderedDict([('BIO', 5), ('OTHER', 3)])|cell|lymphocytes tumour leukocytes pigment labeled|leukocytes monocytes lymphocytes platelets leucocytes|lymphocytes|this mutation , revealed by illegitimate transcription analysis of circulating blood entity , shows an aberrant rna product in which exon 4 is spliced with an adenine of the 3′-utr of rho ,
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|renal cystic ureter nephropathy hyperparathyroidism|myopia glaucoma cataract cataracts keratoconus|homocystinuria|lenticular subluxation due to entity should be suspected in these patients if there is no evidence of axial myopia on fundoscopy and corneal curvature is
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('DIS', 4), ('OTHER', 3), ('DRUG', 2)])|disease|renal cystic ureter nephropathy hyperparathyroidism|hyperhomocysteinemia hypothyroidism obesity anemia hypercholesterolemia|homocystinuria|entity due to congenital deficiency of the cbs gene causes hyperhomocysteinemia .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('DIS', 4), ('OTHER', 3), ('DRUG', 1)])|disease|renal cystic ureter nephropathy hyperparathyroidism|proteinuria anemia hyperhomocysteinemia ataxia malabsorption|homocystinuria|is a multisystemic disorder mainly affecting the eye and brain and characterized biochemically by methylmalonic aciduria , low methionine level , and entity .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 3)])|disease|renal cystic ureter nephropathy hyperparathyroidism|psoriasis asthma copd atherosclerosis periodontitis|homocystinuria|it is therefore presumed that oxidative stress participates at least in part in the pathogenesis of entity .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 3)])|disease|renal cystic ureter nephropathy hyperparathyroidism|asthma angina headache copd glaucoma|homocystinuria|open in a separate window figure 1 two-year-old female with poorly controlled entity .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|disease|renal cystic ureter nephropathy hyperparathyroidism|disorder worldwide anemia pigmentosa syndromes|homocystinuria|cystathionine beta synthase deficiency entity is a heritable disorder most common in those of irish descent .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 5)])|disease|renal cystic ureter nephropathy hyperparathyroidism|apolipoprotein recombinant adenovirus immunoglobulin wild|homocystinuria|cbl c disease has been confirmed by methylmalonic aciduria and entity type c protein gene sequencing revealing two heterozygous pathogenic variants .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 4), ('DRUG', 3), ('DIS', 1)])|disease|renal cystic ureter nephropathy hyperparathyroidism|urate alcoholism organic phenobarbital oxalate|homocystinuria|clinical sensitivity was highest for more easily recognizable conditions ( phenylketonuria , 100% ) and lowest for combined entity / methylmalonic aciduria ( 2008a , 76 . 3% ) .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('DIS', 4), ('OTHER', 3)])|disease|renal cystic ureter nephropathy hyperparathyroidism|acidosis cholestasis hypocalcemia proteinuria caution|homocystinuria|this defect results in methylmalonic acidemia with entity .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 5)])|disease|renal cystic ureter nephropathy hyperparathyroidism|here today disorder history discussed|homocystinuria|discussion entity is an autosomal recessive disease due to cbs deficiency .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 5), ('DRUG', 1)])|disease|renal cystic ureter nephropathy hyperparathyroidism|diseases disorders anemia mutations thalassemia|homocystinuria|of cobalamin c , d , and f diseases , with no additional expense to nbs laboratories screening for organic acidemias and classical entity .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 3), ('DIS', 2), ('DRUG', 1)])|disease|renal cystic ureter nephropathy hyperparathyroidism|ataxia mild proteinuria dehydration methionine|homocystinuria|these patients had entity and / or methylmalonic aciduria , implicating dysfunctional methionine synthase ( ms ) and / or methylmalonyl-coa mutase ( mut or mcm ) .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|disease|renal cystic ureter nephropathy hyperparathyroidism|ckd osteoporosis schizophrenia epilepsy psoriasis|homocystinuria|with treatment such as vitamin b 6 , betaine , folic acid and methionine restriction should be emphasized to patients with entity .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 5)])|disease|renal cystic ureter nephropathy hyperparathyroidism|namely xx xy po p450|homocystinuria|the 1278 t subtype is implicated in the rare inherited inborn error of metabolism , entity [ 6 ] .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 4), ('DIS', 1)])|disease|renal cystic ureter nephropathy hyperparathyroidism|glaucoma epilepsy sarcoidosis mh amd|homocystinuria|other clinical features of entity include mental retardation , skeletal abnormalities , ectopia lentis and congenital glaucoma .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|disease|renal cystic ureter nephropathy hyperparathyroidism|heme ataxia gaucher neurofibromatosis adenovirus|homocystinuria|entity type-1 , due to the deficiency of cystathionine ß synthase , is the most common inborn error of methionine metabolism .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DIS', 4)])|disease|renal cystic ureter nephropathy hyperparathyroidism|epilepsy deafness ataxia disorders diseases|homocystinuria|mutations in cbs are the most common cause of hereditary entity , an autosomal recessive disorder .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 5)])|disease|renal cystic ureter nephropathy hyperparathyroidism|definitive definite missed difficult final|homocystinuria|despite being evaluated by numerous physicians and undergoing a complicated pulmonary endarterectomy , specialists overlooked the possibility of a entity diagnosis .
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('DIS', 5), ('OTHER', 5), ('DRUG', 1)])|disease|renal cystic ureter nephropathy hyperparathyroidism|thrombosis echocardiography aneurysms anemia misdiagnosis|homocystinuria|in fact , including entity in the differential for unexplained thrombophilia , even though it is a rare occurrence after the age of 40 , has the
OrderedDict([('OTHER', 4), ('DIS', 3), ('DRUG', 1)])|OrderedDict([('OTHER', 4), ('DIS', 4)])|disease|renal cystic ureter nephropathy hyperparathyroidism|ibd schizophrenia sle tuberculosis asthma|homocystinuria|to our knowledge , the reported 20 patients represent the absolute majority of czech patients diagnosed with entity in the past 30 years .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('BIO', 5), ('OTHER', 2), ('DRUG', 1), ('DIS', 1)])|cell|mul epithelial ganglion retina pigment|microglia astrocytes macrophages neurons neutrophils|muller cells|activation of astrocytes , entity , and microglia in human glaucomatous retina and onh samples and in experimental models of glaucoma is well recognized 42 .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 3)])|cell|mul epithelial ganglion retina pigment|retina neurons astrocytes axons rpe|muller cells|cross sections of the retina revealed that gfap–positive cells had the morphology and spacial organization of entity .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('DRUG', 4), ('DIS', 2), ('OTHER', 2)])|cell|mul epithelial ganglion retina pigment|curcumin simvastatin imatinib cisplatin minocycline|muller cells|in this study , we examined the mechanism of dasatinib inhibition of matrix contraction caused by entity .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|mul epithelial ganglion retina pigment|mitochondria nucleus cytoskeleton nuclei cytoplasm|muller cells|this may , in turn , give rise to hyperpolarisation of the entity and apoptosis from excitoxicity .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|mul epithelial ganglion retina pigment|neurons nestin astrocytes vimentin them|muller cells|certainly some radial cells , which are anatomically similar to entity , are nestin + in the adult human retina and more numerous in the anterior retina .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|mul epithelial ganglion retina pigment|retinas astrocytes neurons retina extracts|muller cells|induction of glial fibrillary acidic protein ( gfap ) is a marker of glial activation , and upregulation of this protein occurs in entity from the retinas of diabetic patients [ 39 ] .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|mul epithelial ganglion retina pigment|retinas retina astrocytes neurons eyes|muller cells|human entity freshly isolated from adult human retinas showed nmda-evoked currents sensitive to d-ap5 in 6 out of 8 cells tested .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5)])|cell|mul epithelial ganglion retina pigment|will should could might points|muller cells|discussion entity regulate some important features of early retinal vascular damage in dr , such as vascular permeability and homeostasis .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('BIO', 1)])|cell|mul epithelial ganglion retina pigment|spatial anatomical immunohistochemical subcellular optical|muller cells|entity distribution around the human retinal nerve fiber layer purpose : : to describe the distribution of muller cells within the peripapillary human retinal nerve fiber layer ( rnfl ) .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('DIS', 4), ('OTHER', 4), ('BIO', 1), ('DRUG', 1)])|cell|mul epithelial ganglion retina pigment|cysts mscs adenomas tumours polyps|muller cells|immunohistochemistry and electron microscopy were used for morphological identification of entity .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|mul epithelial ganglion retina pigment|they cultures platelets solutions spores|muller cells|after 2–4 generations in culture , entity were diluted to 1×10 6 / l , and then were washed 3 times in d-hanks solution .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|mul epithelial ganglion retina pigment|vessels projections spaces connections capillaries|muller cells|localized not only to blood vessels but also to the ilm and nuclei in the inl , which presumably represent macroglial entity .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|cell|mul epithelial ganglion retina pigment|they there genes vegf vessels|muller cells|importantly , entity are associated with retinal blood vessels 47 and are sites of vegf and vegf-r2 expression .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 3)])|cell|mul epithelial ganglion retina pigment|photoreceptors neurons retina axons eyes|muller cells|endogenous vegf is required for visual function : evidence for a survival role on entity and photoreceptors .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5)])|cell|mul epithelial ganglion retina pigment|retina retinas lens rpe retinal|muller cells|panel e ) as well as β-actin ( control , panel f ) in rat retina ( lane 2 ) and the primary cultured entity ( lane 3 ) .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 4), ('BIO', 3), ('DIS', 1)])|cell|mul epithelial ganglion retina pigment|arteries biopsies homogenates explants fibroblasts|muller cells|( n = 21 ) in entity from denervated retinae .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 4), ('DRUG', 1)])|cell|mul epithelial ganglion retina pigment|neurons axons motoneurons glutamate mitochondria|muller cells|moreover , severing the optic nerve also decreased the resting potentials of entity in 2 . 5 mm [ k+ ] o from -83 + / -
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 1)])|cell|mul epithelial ganglion retina pigment|retina vitreous lens cornea neurons|muller cells|chondroinase have been used to promote the disinsersion of vitreous cortex to the internal limiting membrane , a basement membrane of entity .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5)])|cell|mul epithelial ganglion retina pigment|urine vivo csf dogs humans|muller cells|ifs in entity were characterized from digital images by computer-assisted quantification and data validated by statistical analysis .
OrderedDict([('OTHER', 4), ('DIS', 1), ('BIO', 1)])|OrderedDict([('OTHER', 5), ('BIO', 4)])|cell|mul epithelial ganglion retina pigment|neurons astrocytes myocytes axons retinas|muller cells|entity isolated from retinas after optic nerve transection responded similarly to purinergic agonists .
OrderedDict([('DIS', 4), ('OTHER', 2)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|cancer|glioma glioblastoma survivors neuroblastoma gliomas|articles specimens neoplasms biopsies tumours|adult brain stem glioma|table 4 literature overview of large series of entity : histological confirmation of diagnosis varied between 13% and 100% ( actual study )
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('BIO', 1)])|cell|concentrations glycoprotein vesicles membranes granules|proliferation lymphocytes cd8 cd4 cytotoxicity|plasmablasts|agent increases the proportion of transitional b cells while reducing memory and antigen-activated b cells with a disproportionate decrease of entity [ 128 , 131 , 132 ] .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('BIO', 3), ('DRUG', 1), ('DIS', 1)])|cell|concentrations glycoprotein vesicles membranes granules|proliferate macrophages differentiate hscs monocytes|plasmablasts|thus , impaired proliferation of naive stat3 mut b cells to il-21 correlates with poor differentiation of these cells to entity under these culture conditions .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|cell|concentrations glycoprotein vesicles membranes granules|while upon during iga actively|plasmablasts|mature ilfs promote naïve b cells to become iga entity responding to luminal antigens delivered via the fae .
OrderedDict([('OTHER', 5)])|OrderedDict([('BIO', 5), ('OTHER', 1), ('DRUG', 1), ('DIS', 1)])|cell|concentrations glycoprotein vesicles membranes granules|macrophages lymphocytes monocytes neutrophils leukocytes|plasmablasts|these entity are believed to migrate to the lamina propria by yet undescribed mechanisms to become plasma cells producing iga specific for
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('BIO', 2)])|cell|concentrations glycoprotein vesicles membranes granules|thymocytes dcs progenitors apcs hscs|plasmablasts|circulating tfh cells before transplantation can be activated and are capable to stimulate memory b cell csr and differentiation toward entity in the presence of alloantigen .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('BIO', 4), ('DRUG', 2), ('DIS', 2)])|cell|concentrations glycoprotein vesicles membranes granules|hscs hcc mscs macrophages hepatocytes|plasmablasts|baff also plays a pivotal role in promoting the survival of entity , especially after cd40 / cd40lg activation [ 39 ] .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|cell|concentrations glycoprotein vesicles membranes granules|cd80 cd86 them dcs cd28|plasmablasts|in contrast , almost all of the class-switched ig + memory cells expressed cd80 and cd73 and rapidly produced entity and later only a small population of gc cells .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|cell|concentrations glycoprotein vesicles membranes granules|igg iga antibodies igm sera|plasmablasts|overall , the highest percentage of influenza-specific entity secreted igg , followed by iga and then igm ( fig 2a–2c ) .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DIS', 2), ('DRUG', 1)])|cell|concentrations glycoprotein vesicles membranes granules|lineage lymphoma compartment dlbcl rearrangement|plasmablasts|activated b cell-like ( abc ) dlbcl shows characteristics of the late post–germinal center entity , a normally transient state that is committed to terminal plasmacytic differentiation .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 2), ('DRUG', 1)])|cell|concentrations glycoprotein vesicles membranes granules|nb aml cll hl apl|plasmablasts|in summary , as / nb but not as / b patients , demonstrate a decreased frequency of ctfh and entity , and an underrepresentation of ctfh subsets bearing a b helper phenotype .
OrderedDict([('OTHER', 5)])|OrderedDict([('BIO', 5), ('OTHER', 2)])|cell|concentrations glycoprotein vesicles membranes granules|platelets lymphocytes monocytes leukocytes fibroblasts|plasmablasts|bcma is highly expressed on entity and plasma cells from multiple myeloma ( mm ) patient samples .
OrderedDict([('OTHER', 5)])|OrderedDict([('BIO', 4), ('OTHER', 3), ('DRUG', 1), ('DIS', 1)])|cell|concentrations glycoprotein vesicles membranes granules|monocytes macrophages spleen neutrophils platelets|plasmablasts|as april is also important for survival of entity and plasma cells , it has been suggested that blocking both baff and april might have a greater neutralizing effect on
