#CLS_PREDICTION_ENTITY|MASK_PREDICTION_ENTITY|ACTUAL_ENTITY|CLS_PREDICTIONS|MASKED_PREDICTIONS|MASKED_WORD|SENTENCE
OrderedDict([('OTHER', 5), ('DRUG', 3), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DRUG', 2), ('DIS', 2)])|drug|clopidogrel randomized antiplatelet aspirin tic|statin ppi triple eradication warfarin|clopidogrel|the presence of less common cyp2c19 alleles or variations in other genes may additionally enhance or reduce the efficacy of entity therapy .
OrderedDict([('OTHER', 5), ('DRUG', 3), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DRUG', 1), ('DIS', 1)])|drug|clopidogrel randomized antiplatelet aspirin tic|placebo clopidogrel stenting stent pci|clopidogrel|stent thrombosis at 48 hours had been met , as cangrelor demonstrated statistically significant improvement for this endpoint as compared to entity .
OrderedDict([('OTHER', 5), ('DRUG', 3), ('DIS', 3)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|clopidogrel randomized antiplatelet aspirin tic|hcl acetaminophen salts ciprofloxacin pharmaceuticals|clopidogrel|the federal court also held that the process claims , pharmaceutical composition claims , and claim directed to entity and its pharmaceutically acceptable salts were invalid .
OrderedDict([('OTHER', 5), ('DRUG', 3), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DRUG', 3)])|drug|clopidogrel randomized antiplatelet aspirin tic|placebo saline docetaxel mtx ibuprofen|clopidogrel|when pa32540 and entity were dosed 10 hours apart , data from the study indicate no ex-vivo drug-drug interaction based on the study  s pre-specified primary analysis .
OrderedDict([('OTHER', 5), ('DRUG', 3), ('DIS', 3)])|OrderedDict([('OTHER', 5)])|drug|clopidogrel randomized antiplatelet aspirin tic|apo und une un ind|clopidogrel|and the minister of health in response to a notice of allegation from apotex directed against canadian patent 1 , 336 , 777 covering entity bisulfate .
OrderedDict([('OTHER', 5), ('DRUG', 3), ('DIS', 3)])|OrderedDict([('DRUG', 4), ('OTHER', 3)])|drug|clopidogrel randomized antiplatelet aspirin tic|tacrolimus sirolimus cyclosporine everolimus voriconazole|clopidogrel|us launch of tacrolimus ( prograf® ) ; and the launches in various european countries of pantoprazole ( marketed in the us as protonix® ) , entity ( plavix® ) , and esomeprazole ( nexium® ) .
OrderedDict([('OTHER', 5), ('DRUG', 3), ('DIS', 3)])|OrderedDict([('OTHER', 5), ('DRUG', 3), ('DIS', 3)])|drug|clopidogrel randomized antiplatelet aspirin tic|aspirin heparin clopidogrel warfarin anticoagulants|clopidogrel|according to present plans , all patients will receive background treatment including heparin , aspirin and entity ( plavix® ) , if not contraindicated .
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('OTHER', 4), ('DRUG', 1)])|drug|cef administered amikacin tobramycin sul|derivatives agents antibiotics inhibitors substances|cefadroxil|crude bulk drugs of the cephalosporin division and cefalexin and entity of the penicillin division were new products the company introduced during the six-month period of 2008 .
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('DRUG', 5)])|drug|cef administered amikacin tobramycin sul|vancomycin ciprofloxacin clindamycin penicillin ampicillin|cefadroxil|cefalexin and entity are penicillin g downstream products that are widely used to treat urinary tract infections , respiratory tract , skin and soft tissue
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('OTHER', 5), ('DRUG', 3), ('DIS', 2)])|drug|cef administered amikacin tobramycin sul|naltrexone heroin methadone placebo morphine|cefadroxil|the increase was lead by increases in market share for medroxyprogesterone , naltrexone , danazol and sales of entity , which the company launched in june 1999 .
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 2)])|drug|cef administered amikacin tobramycin sul|warfarin hydroxyurea methotrexate aspirin cyclophosphamide|cefadroxil|the increase was led by higher sales of warfarin sodium , naltrexone , medroxyprogesterone , danazol , entity and hydroxyurea .
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|cef administered amikacin tobramycin sul|sodium potassium zinc ibuprofen bismuth|cefadroxil|for sake of clarity and avoidance of doubt , " product " does not include any non-oral suspension forms or formulations of duricef ( r ) ( entity monohydrate ) .
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('OTHER', 3), ('DRUG', 2)])|drug|cef administered amikacin tobramycin sul|ciprofloxacin 50 2b 60 vancomycin|cefadroxil|cefzil* cefprozil , an oral cephalosporin used in the treatment of respiratory infections and sinusitis duricef* entity , an oral cephalosporin .
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('DRUG', 5), ('OTHER', 2)])|drug|cef administered amikacin tobramycin sul|cephalosporin antibiotic piperacillin aminoglycoside vancomycin|cefadroxil|offset by the decrease in gross margins in cephalosporin crude bulk drugs , cephalosporin formulation drugs as well as cefalexin and entity divisional revenues and gross margin analysis
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('DRUG', 3), ('OTHER', 2)])|drug|cef administered amikacin tobramycin sul|chlorhexidine clindamycin azithromycin ketamine there|cefadroxil|entity is for use to treat strep throat , skin and urinaru tract infections .
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('OTHER', 4), ('DRUG', 2)])|drug|cef administered amikacin tobramycin sul|cef liquid preserv chlor ciprofloxacin|cefadroxil|% 9 . 94 % cefalexin / entity sterilized bulk drug / bulk cephalexin is used in treating urinary tract infections , repiratory tract infections , skin and soft tissue infections .
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('DRUG', 3), ('OTHER', 2)])|drug|cef administered amikacin tobramycin sul|chlorhexidine clindamycin azithromycin ketamine there|cefadroxil|entity is for use to treat strep throat , skin and urinaru tract infections .
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('OTHER', 5)])|drug|cef administered amikacin tobramycin sul|fda choice approval name pharmaceuticals|cefadroxil|although ivax remains the only fda approved generic manufacturer of entity , the company marketing the brand name version of this drug is marketing its own generic form of this product .
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('OTHER', 4), ('DRUG', 1)])|drug|cef administered amikacin tobramycin sul|cigarettes tobacco medicines sales marijuana|cefadroxil|net revenues attributable to sales of entity , approved in march 1996 , were $17 . 1 million in the 1996 second quarter .
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('OTHER', 4), ('DRUG', 2)])|drug|cef administered amikacin tobramycin sul|cef liquid preserv chlor ciprofloxacin|cefadroxil|% 9 . 94% cefalexin / entity sterilized bulk drug / bulk cephalexin is used in treating urinary tract infections , repiratory tract infections , skin and soft tissue infections .
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('DRUG', 3), ('OTHER', 2)])|drug|cef administered amikacin tobramycin sul|sales cephalosporins ciprofloxacin prices vancomycin|cefadroxil|sales for the cefalexin and entity for the first quarter of 2010 were approximately 3% lower than the same period in 2009 , because of a 4%
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('DRUG', 5)])|drug|cef administered amikacin tobramycin sul|penicillin ampicillin gentamicin ciprofloxacin clindamycin|cefadroxil|the penicillin division currently operates the production and sales of clavulanic acid , cefalexin and entity .
OrderedDict([('OTHER', 4), ('DRUG', 3)])|OrderedDict([('DRUG', 5), ('OTHER', 1)])|drug|cef administered amikacin tobramycin sul|ciprofloxacin vancomycin amikacin gentamicin tobramycin|cefadroxil|cefalexin and entity were launched and included in the companys product portfolio only at the beginning of 2008 .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 3)])|drug|alp radix iii al ta|oxaliplatin capecitabine placebo paclitaxel dox|alpelisib|qd : once daily 111 table of contents we also assessed the anti-tumor activity of zn-c5 , alongside fulvestrant and entity , in each case as monotherapy , in preclinical models .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 1)])|drug|alp radix iii al ta|fda everolimus eg ie approved|alpelisib|• byl719 ( entity , approved in the us as piqray ) is an orally bioavailable , alpha-specific pi3k inhibitor approved in combination with fulvestrant for the
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|alp radix iii al ta|pivotal 111 200 prospective oh|alpelisib|· byl719 ( entity ) phase iii solar-1 trial data presented at esmo showed byl719 plus fulvestrant nearly doubles median progression free survival in patients with
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|alp radix iii al ta|rct oh h1n1 fda 200|alpelisib|· byl719 ( entity ) solar-1 trial of the investigational alpha-specific inhibitor byl719 in combination with fulvestrant met its primary endpoint showing an improvement in
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|alp radix iii al ta|ptx egcg dox ko ts|alpelisib| byl719 ( entity ) is an orally bioavailable , alpha isoform-specific pi3k inhibitor .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 2), ('DIS', 2)])|drug|alp radix iii al ta|gov braf pik3ca kras grant|alpelisib|·entity ( byl719 ) is on track for a us submission in pik3ca-related overgrowth spectrum ( pros ) in 2021 .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 2), ('DIS', 1)])|drug|alp radix iii al ta|bevacizumab gemcitabine imatinib paclitaxel everolimus|alpelisib|% of pi3k mutated late stage breast cancer patients achieved an objective response in a phase iii clinical trial with entity , a recently approved pi3k inhibitor .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DIS', 4), ('DRUG', 2)])|drug|alp radix iii al ta|rituximab nsclc imatinib melanoma aml|alpelisib|therapy in this population , including ibrance , kisqali , afinitor , verzenio , and other therapies currently in phase 3 clinical development such as entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 4), ('DIS', 1)])|drug|alp radix iii al ta|gemcitabine metformin paclitaxel resveratrol celecoxib|alpelisib|biomedical research , inc . , or novartis , to evaluate the combination of op-1250 and novartis ribociclib , a cdk4 / 6 inhibitor , as well as entity , their pi3kα inhibitor .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 4), ('DIS', 1)])|drug|alp radix iii al ta|oxaliplatin etanercept curcumin dox cisplatin|alpelisib|we also observed that the combination of zn-c5 and entity had more potent anti-tumor activity than the combination therapy using 3 mg / dose of fulvestrant and 50 mg / kg of entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|alp radix iii al ta|placebo zinc celecoxib hrt curcumin|alpelisib|zn-c5 and fulvestrant were also assessed in combination with entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|alp radix iii al ta|wt dox ptx 50 ko|alpelisib|more recently piqray® ( entity ) , an inhibitor of the alpha isoform phosphatidylinositol-3-kinase , became the first agent approved for use in a specific subpopulation of hr+
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|alp radix iii al ta|oh 125 50 99m 123|alpelisib|about piqray® ( entity ) piqray is a kinase inhibitor approved in combination with fulvestrant for the treatment of postmenopausal women , and men , with hr+ / her2- ,
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 2)])|drug|alp radix iii al ta|zn zinc curcumin nac gsh|alpelisib|even greater anti-tumor activity was observed with the combination of 1 mg / kg of zn-c5 and 50 mg / kg of entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 2), ('DIS', 1)])|drug|alp radix iii al ta|metformin gemcitabine curcumin rapamycin celecoxib|alpelisib|fulvestrant used in combination with entity , an oral pi3k inhibitor marketed as piqray® by novartis approved by the fda in may 2019 , has demonstrated improved clinical
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|alp radix iii al ta|fda bbb 200 nc mtx|alpelisib|approved may 2019 ( breast cancer ) [ accelerated approval ] limited toxicities to date does not cross blood-brain barrier ü û ü piqray ( entity )
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|alp radix iii al ta|everolimus bortezomib paclitaxel erlotinib resveratrol|alpelisib|entity , marketed as piqray® by novartis , is the only fda-approved inhibitor for cancers with mutated pi3kα .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 2), ('DIS', 1)])|drug|alp radix iii al ta|there despite oxaliplatin chemotherapy adding|alpelisib|the study showed that entity added toxicity with only marginal additional activity , therefore the beacon crc trial will replace it with binimetinib in the triplet
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 3)])|drug|alp radix iii al ta|curcumin resveratrol rapamycin tsa ly294002|alpelisib|in contrast , entity and gdc-0077 ( an orthosteric pi3kα inhibitor currently in development ) biochemically inhibited the mutant and wild-type proteins with approximately equivalent potency .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 3), ('DIS', 1)])|drug|alp radix iii al ta|chemotherapy immunotherapy paclitaxel everolimus therapeutics|alpelisib|while these factors limit the clinical utility of entity , these data nonetheless establish mutant pi3kα as a clinically validated target in breast cancer .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('DIS', 3), ('OTHER', 3)])|drug|ol bis oxide alkaloid iv|bevacizumab adalimumab etanercept imatinib statins|omadacycline|to depend on independent clinical investigators and cros to conduct our clinical trials , including our planned phase 3 trials of entity in absssi .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 2), ('DIS', 2)])|drug|ol bis oxide alkaloid iv|she chemotherapy imatinib fda immunotherapy|omadacycline|entity is ready to advance into phase 3 , the final stage of clinical development .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|ol bis oxide alkaloid iv|thalidomide methotrexate voriconazole bortezomib paclitaxel|omadacycline|entity ( paratek pharmaceuticals ) and lefamulin ( nabriva therapeutics ) , and dalafloxcacin ( melinta ) all are expected to be pursued as a possible treatment for
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DIS', 4), ('DRUG', 1)])|drug|ol bis oxide alkaloid iv|tuberculosis stroke malaria thrombosis antibiotics|omadacycline|in hong kong and three pending patent applications in taiwan , respectively that relate to different methods of treatment related to entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|ol bis oxide alkaloid iv|example employees workers employers industry|omadacycline|under the novartis agreement , novartis was to have led development activities for entity , and the company was to have co-developed and contributed a share of the development expense .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 2)])|drug|ol bis oxide alkaloid iv|they antibiotics antimicrobials penicillin fluoroquinolones|omadacycline|if approved by the fda , entity will also compete with other antibiotics in the community-acquired pneumonia market .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|drug|ol bis oxide alkaloid iv|registration inclusion example stroke women|omadacycline|payment of $50 , 000 to tufts for achieving the first milestone following commencement of the phase 3 non-registration clinical trial for entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 1)])|drug|ol bis oxide alkaloid iv|fda medicines pharmaceuticals experts art|omadacycline|this prsu was awarded under the 2015 plan and vests upon fda approval of entity , and shall , upon achievement of the milestone , be eligible to vest as to 100% of the prsus subject to the
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 3), ('OTHER', 3), ('DIS', 1)])|drug|ol bis oxide alkaloid iv|ciprofloxacin vancomycin namely meropenem ceftazidime|omadacycline|our success is currently dependent on the successful development and commercialization of our most advanced product candidates , entity and sarecycline .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|ol bis oxide alkaloid iv|recent latest numerous existing recommended|omadacycline|to working with the fda as it considers the comments from the committee members and completes its review of the entity new drug applications .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 3)])|drug|ol bis oxide alkaloid iv|she fda ibuprofen celecoxib paclitaxel|omadacycline|in all three studies , entity met all primary and secondary efficacy outcomes designated by the fda and was generally safe and well-tolerated .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 3), ('DRUG', 2)])|drug|ol bis oxide alkaloid iv|pharmaceuticals humans antibiotics fluoroquinolones example|omadacycline|in addition , achaogen , inc . developed and gained approval for plazomicin and paratek pharmaceuticals , inc . developed and gained approval for entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|ol bis oxide alkaloid iv|them pharmaceuticals partners manufacturers consumers|omadacycline|to obtain a return on the investments we have made in our or any of our partners product candidates , including entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|ol bis oxide alkaloid iv|fear anxiety consciousness entropy text|omadacycline|“crude entity” has the meaning set forth in the recitals hereto .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 2)])|drug|ol bis oxide alkaloid iv|they caution antibiotics opioids corticosteroids|omadacycline|we believe entity , if approved , will be used in the emergency room , hospital and community care settings .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 1)])|drug|ol bis oxide alkaloid iv|ciprofloxacin vancomycin voriconazole meropenem linezolid|omadacycline|if entity and sarecycline are not successfully developed and commercialized , we will not have any product candidates under development from which we
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 3), ('DIS', 1)])|drug|ol bis oxide alkaloid iv|adalimumab infliximab acupuncture rituximab radiotherapy|omadacycline|under our spa agreement , we plan to commence a pivotal registration program including two phase 3 registration trials of entity for the treatment of absssi in the second half of 2012 .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|ol bis oxide alkaloid iv|discussed inc recommended emerged viz|omadacycline|substantial additional funding in connection with the companys continuing operations to support commercial activities associated with its lead product candidate , entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 2), ('DIS', 1)])|drug|ol bis oxide alkaloid iv|imipenem ciprofloxacin vancomycin meropenem antibacterial|omadacycline|our two lead antibacterial product candidates are entity and sarecycline .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 1), ('DIS', 1)])|drug|ol bis oxide alkaloid iv|placebo receive iv chemotherapy randomization|omadacycline|for oral therapy , patients randomized to entity received 200 mg of entity ( dosed as two 100 mg capsules ) every 24 hours .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 4), ('DIS', 1)])|drug|receptors analogue tamoxifen antagonist endocrine|fluoxetine antidepressants ssris benzodiazepines heroin|tamoxifen|increased product sales were due mainly to the introduction of fluoxetine in august 2001 , as well as , increased sales of entity and other products .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('DRUG', 4), ('OTHER', 3)])|drug|receptors analogue tamoxifen antagonist endocrine|sodium citrate potassium magnesium ammonium|tamoxifen|soltamox ( entity citrate ) oral solution , our first proprietary , fda approved product , is a drug primarily used to treat breast cancer .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DIS', 3), ('DRUG', 2)])|drug|receptors analogue tamoxifen antagonist endocrine|radiotherapy chemotherapy brachytherapy cryotherapy curettage|tamoxifen|external beam radiation and entity are both used to treat gynecomastia .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 3), ('DRUG', 2)])|drug|receptors analogue tamoxifen antagonist endocrine|citrate iv magnesium intravenous sodium|tamoxifen|the company acquired exclusive u . s . marketing rights to its &#160 ; first commercial , fda-approved proprietary product license &#160 ; soltamox&#174 ; ( entity citrate ) oral solution .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|receptors analogue tamoxifen antagonist endocrine|placebo saline diclofenac celecoxib ibuprofen|tamoxifen|femara is generally well tolerated and adverse reactions rates in the first-line study in which femara was compared to entity were similar with those seen in second-line studies .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('DRUG', 4), ('OTHER', 3)])|drug|receptors analogue tamoxifen antagonist endocrine|sodium citrate potassium ammonium magnesium|tamoxifen|the alamo sales team , in addition to promoting our products soltamox ( entity citrate ) and gelclair , also promotes two mission products : ferralet® 90 , and aquoral® .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DIS', 1), ('DRUG', 1)])|drug|receptors analogue tamoxifen antagonist endocrine|adjuvant photodynamic hormone neoadjuvant trastuzumab|tamoxifen|entity therapy is currently indicated by the fda for breast cancer patients for five years .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 4), ('DRUG', 2)])|drug|receptors analogue tamoxifen antagonist endocrine|choice liquid carbon oil antibiotics|tamoxifen|nevertheless , we believe that soltamox being the first and only liquid form of entity to successfully make some in roads in to that market .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 2)])|drug|receptors analogue tamoxifen antagonist endocrine|tamoxifen estrogen estrogens placebo progesterone|tamoxifen|during 2001 , we announced the issuance of an u . s . patent on the use of our anti-estrogen compound in combination with entity .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DIS', 2), ('DRUG', 1)])|drug|receptors analogue tamoxifen antagonist endocrine|excision mastectomy recurrence resection radiotherapy|tamoxifen|a dcis score result , to help guide treatment decision-making in women with dcis treated by local excision , with or without entity .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 5)])|drug|receptors analogue tamoxifen antagonist endocrine|own national private european medicare|tamoxifen|we maintain $20 million of product liability insurance and have an indemnification provision in our entity agreement .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 5)])|drug|receptors analogue tamoxifen antagonist endocrine|commercial own market pharmacy retail|tamoxifen|us revenues for nolvadex fell 27% to $337 million , as sales of our entity products fell as a result of the expiry of our distribution agreement with barr laboratories .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 1)])|drug|receptors analogue tamoxifen antagonist endocrine|methotrexate colchicine azathioprine etanercept vincristine|tamoxifen|however , a number of medical therapies have been used to treat peyronies including vitamin e , colchicine , potassium aminobenzoate ( potaba ) , entity , interferon a2a and corticosteroids .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 4), ('DRUG', 2), ('DIS', 2)])|drug|receptors analogue tamoxifen antagonist endocrine|hormonal hormone adjuvant tamoxifen antiretroviral|tamoxifen|women were assessed for risk of developing breast cancer using the brevagen test to determine eligibility for five years of entity therapy .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 5)])|drug|receptors analogue tamoxifen antagonist endocrine|cigarette tobacco sales pharmacy retail|tamoxifen|entity sales increased 56% from $145 , 161 to $226 , 749 .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 5)])|drug|receptors analogue tamoxifen antagonist endocrine|europe switzerland australia germany canada|tamoxifen|due to its proven superiority over entity , it has won category leadership in france , spain , belgium , mexico , switzerland and australia .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('DRUG', 5), ('OTHER', 3), ('DIS', 1)])|drug|receptors analogue tamoxifen antagonist endocrine|everolimus monotherapy chemotherapy sirolimus paclitaxel|tamoxifen|treatment was stopped due to toxicities in three patients in the everolimus plus entity arm and in four patients in the entity-only arm .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DIS', 1)])|drug|receptors analogue tamoxifen antagonist endocrine|mortality curative oncologic cosmetic prognostic|tamoxifen|oncotype dx predicts likelihood of recurrence because it predicts both prognosis and entity benefit .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('OTHER', 5)])|drug|receptors analogue tamoxifen antagonist endocrine|plans claims harm costs who|tamoxifen|the plaintiff in this action , however , asserts that the companys alleged misclassification of entity improperly denied plan benefits and breached an alleged fiduciary duty under erisa .
OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|OrderedDict([('DRUG', 5), ('OTHER', 3), ('DIS', 2)])|drug|receptors analogue tamoxifen antagonist endocrine|estradiol tamoxifen progesterone estrogen testosterone|tamoxifen|entity , the most commonly used serm treatment for breast cancer , also inhibits this action by estradiol , but with less affinity for
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 3), ('OTHER', 3), ('DIS', 2)])|drug|les par pas ans du|uric allopurinol urate hyperuricemia amiodarone|lesinurad|entity is a selective inhibitor of urat1 , a transporter in the proximal tubule cells of the kidney that regulates uric acid
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|les par pas ans du|bd oh om vi nd|lesinurad|about zurampic ( entity ) 200mg tablets zurampic ( entity ) works in combination with xanthine oxidase inhibitors ( xois ) to treat hyperuricemia associated with uncontrolled gout .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|les par pas ans du|original final waiting legal entire|lesinurad|closing of the entity transaction is subject to the expiration or termination of the waiting period under the hart-scott-rodino antitrust improvements act of 1976 .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|les par pas ans du|every his original final top|lesinurad|the write-down was recorded as write-down of entity commercial supply to net realizable value in the companys condensed consolidated statement of operations .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|les par pas ans du|medicaid national federal annual government|lesinurad|to $140 million ) , and · amortization of intangible assets to be $8 million ( not applicable prior to the u . s . entity license ) .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('DIS', 3), ('OTHER', 3)])|drug|les par pas ans du|allopurinol warfarin aspirin methotrexate phenytoin|lesinurad|astrazeneca entered into a licensing agreement with ironwood pharmaceuticals for the exclusive us rights to zurampic and the fixed-dose combination of entity and allopurinol .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 3), ('DIS', 1)])|drug|les par pas ans du|methotrexate infliximab mtx etanercept ibuprofen|lesinurad|however , entity , like all other ults , has been shown to increase flares upon initiation of treatment .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 3), ('DIS', 2)])|drug|les par pas ans du|allopurinol amiodarone fenofibrate metformin ibuprofen|lesinurad|entity is an oral inhibitor of urat1 , which is the transporter that mediates reuptake of uric acid from the proximal tubules of the kidney and drives renal elimination of uric acid .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 4)])|drug|les par pas ans du|doxorubicin oxaliplatin plc curcumin gemcitabine|lesinurad|entity is a drug in phase 3 development by astrazeneca plc .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|les par pas ans du|strategies approaches guidelines trials protocols|lesinurad|we are developing entity to be used as both monotherapy and in combination with drugs like allopurinol and febuxostat to treat the large number
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 4), ('DIS', 3)])|drug|les par pas ans du|allopurinol clopidogrel ibuprofen enalapril warfarin|lesinurad|for patients who require more control or who are contraindicated , the uricosuric agent , entity , may be prescribed .
